age,customer_rank,arrears_count,sex,region,contract_type,selling_method,campaign,arrears_at,identified_doc,career,entry_age,amount,domain,pref,id,payway,paid_flg,bill_updage_count
57,100,0,1,T,1,1,L,99,1,11,53,216,0,**,962834396,4,0,0
18,100,0,2,N,1,1,L,99,8,12,16,324,0,31,242096415,2,0,0
20,70,0,2,H,1,1,L,99,1,12,43,4270,0,3,979190667,2,0,2
52,50,0,2,T,1,1,R,99,1,#,51,480,0,13,995689125,2,0,0
45,100,0,1,T,1,1,L,99,1,#,38,999,0,**,340360061,4,0,1
21,100,0,1,S,1,1,L,99,17,11,16,324,0,38,960454018,2,0,0
48,3,10,2,T,1,1,L,3,1,11,46,590,0,**,991385475,2,0,0
26,100,0,2,T,1,1,L,99,1,12,21,2980,0,13,970009340,4,0,1
31,3,3,2,T,1,1,L,10,6,#,22,1007,0,14,307934484,2,1,1
45,10,1,1,T,1,1,L,3,1,11,41,1728,0,**,987413293,2,0,0
31,50,0,1,H,1,1,L,99,1,#,31,2280,500,4,245544163,2,0,0
0,100,0,#,T,2,51,#,99,3,#,999,1836,0,28,972256549,1,0,0
61,50,0,2,C,1,1,a,99,1,#,44,148,0,23,513570384,2,0,0
33,100,0,1,K,1,1,L,99,1,12,25,47167,0,26,616085861,4,0,0
60,50,0,1,C,1,1,L,99,99,#,46,240,0,12,506568996,4,0,1
38,110,0,2,T,1,1,L,99,1,12,30,3240,0,19,954722673,4,0,0
46,100,0,1,C,1,1,L,99,1,#,25,648,0,23,500547608,4,0,0
41,90,0,1,T,1,1,L,99,1,#,28,240,0,11,305932275,4,0,0
0,100,9,#,T,2,1,L,3,1,12,999,324,0,13,966705239,2,1,0
24,40,0,2,T,1,#,#,99,1,#,24,1,500,**,250054777,4,0,0
64,50,0,1,Q,1,1,L,99,1,#,55,1,0,**,906419690,2,0,0
5,2,0,1,H,1,1,L,99,1,12,31,2000,0,**,991218376,4,0,0
22,100,0,1,K,1,1,L,99,1,12,21,540,0,**,988784963,3,0,0
46,50,0,1,T,1,1,L,99,1,11,46,2689,500,**,253149995,2,0,1
27,60,0,2,Q,1,1,L,99,1,11,24,916,0,**,964652068,3,0,1
35,100,0,2,K,1,1,a,99,1,11,28,480,0,**,957537986,4,0,0
33,50,0,2,C,1,1,a,99,99,#,29,540,0,23,970319565,2,0,1
32,70,0,2,T,1,1,L,99,1,11,28,120,0,**,972528832,3,0,0
34,40,0,2,D,1,#,#,99,1,#,34,1,500,**,249260216,4,0,0
42,30,0,1,T,1,1,L,99,1,16,42,478,500,**,253665295,4,0,0
47,90,0,1,T,1,1,L,99,99,#,35,1050,0,14,325440031,4,0,0
51,100,0,2,N,1,1,L,99,6,#,15,189,0,34,981960850,4,0,1
34,60,0,1,C,1,1,L,99,8,#,20,108,0,**,514629628,2,0,0
38,100,0,2,H,1,1,L,99,1,12,37,626,0,**,994443994,2,0,0
52,3,0,1,T,1,#,#,99,8,#,51,780,500,11,994610959,1,0,0
44,40,2,2,H,1,1,L,11,1,12,43,40000,0,**,987815835,2,0,1
0,20,0,#,T,2,51,#,99,3,#,999,324,0,28,945406644,90,0,1
41,100,0,1,T,1,1,L,99,8,#,20,324,0,13,303497123,4,0,0
27,5,0,1,T,1,#,9,99,1,#,27,2420,0,11,258047998,3,0,0
43,100,0,2,H,1,1,L,99,1,#,27,2678,0,4,203256204,4,0,1
29,100,0,2,S,1,1,L,99,1,#,25,1190,0,**,960753299,4,0,1
35,100,0,1,N,1,1,L,99,99,#,18,540,0,37,801349444,4,0,1
16,20,0,2,N,1,1,L,99,1,11,43,574,0,33,242070007,4,0,0
32,100,0,2,T,1,1,L,99,1,12,32,324,500,**,240328633,4,0,0
56,90,0,2,T,1,1,L,99,1,12,54,1080,500,12,247476433,4,0,1
24,3,4,1,T,1,1,L,9,17,#,18,1000,0,14,951004830,2,1,1
67,50,0,2,C,1,1,R,99,1,#,64,360,0,24,969312114,2,0,0
52,110,0,1,K,1,1,L,99,1,11,18,8174,0,28,954132200,4,0,0
45,30,0,2,T,1,#,#,99,8,#,45,960,500,13,996511369,3,0,0
44,80,0,2,H,1,1,L,99,1,12,40,500,0,7,988732884,4,0,1
36,50,1,1,K,1,1,a,12,1,#,27,456,0,28,616164004,3,0,1
41,0,2,2,H,1,1,L,3,1,#,30,1080,0,11,205069989,2,0,0
34,30,0,2,K,1,1,L,99,21,16,34,240,500,**,258622075,2,0,0
33,20,6,2,T,1,1,L,5,1,11,28,1007,0,12,985160942,4,0,0
36,90,0,2,C,1,1,L,99,1,12,36,8775,0,21,241254067,4,0,1
50,50,0,2,C,1,1,L,99,1,12,46,100,0,23,981232369,2,0,0
19,0,6,1,C,1,1,L,3,1,#,42,480,0,21,960907234,2,0,0
23,60,0,2,K,1,1,L,99,6,12,19,980,0,27,984146880,2,0,0
17,20,0,1,T,1,1,L,99,1,12,45,3278,0,13,241964706,4,0,1
39,50,0,2,T,1,1,L,99,27,11,38,194,0,**,984711322,2,0,1
65,50,0,2,C,1,1,L,99,1,#,64,120,500,**,993755968,4,0,0
61,50,0,2,C,1,1,L,99,1,11,54,28390,0,**,960396990,4,0,1
19,20,0,2,K,1,1,a,99,1,#,46,1,0,**,258730958,4,0,0
35,70,0,2,K,1,1,L,99,1,#,30,960,0,26,952820034,3,0,0
40,50,0,2,Q,1,1,a,99,1,11,39,560,0,40,247551249,4,0,0
48,100,0,2,Q,1,1,L,99,1,12,41,1690,0,**,942891373,4,0,1
53,100,0,2,N,1,1,L,99,10,12,49,324,0,31,964057852,4,0,0
68,50,0,1,Q,1,1,L,99,1,#,56,960,0,40,906282498,2,0,1
43,50,0,2,C,1,1,L,99,1,#,42,120,0,23,994292216,2,0,0
41,90,0,2,D,1,1,a,99,1,#,32,7150,0,**,943290585,4,0,1
49,100,0,2,T,1,1,L,99,1,12,45,3090,0,13,959632247,4,0,0
56,10,8,1,T,1,1,L,3,1,11,48,2980,0,37,340703632,2,0,0
27,80,0,2,T,1,#,#,99,1,12,27,840,500,14,241003403,4,0,0
49,30,0,1,C,1,1,L,99,12,#,49,8631,0,24,240190974,2,0,1
28,3,0,2,Q,1,1,a,99,1,12,24,960,0,40,985439943,2,0,0
66,0,10,1,S,1,1,L,3,1,11,62,3480,0,38,967697880,3,1,0
15,20,0,1,T,1,1,L,99,99,#,49,537,0,10,240595163,4,0,1
21,10,7,1,Q,1,1,a,5,8,#,18,5000,0,13,990131434,3,0,1
47,170,0,1,T,1,1,a,99,1,#,27,120,0,9,301495095,4,0,0
27,100,5,2,K,1,1,L,8,8,11,20,200,0,27,959453207,2,0,0
55,30,0,1,T,1,1,L,99,1,11,43,1000,0,12,250170232,2,0,0
42,80,0,2,Q,1,1,L,99,1,11,38,108,0,**,971299042,4,0,1
48,3,3,1,T,1,1,L,10,99,#,35,480,0,12,325548622,2,1,0
35,140,0,2,T,1,1,L,99,1,11,28,3500,0,13,949226852,4,0,1
43,90,0,2,K,1,1,L,99,1,#,26,1480,0,27,604768620,2,0,1
54,100,1,2,S,1,1,L,10,1,12,53,120,500,37,992475770,2,0,0
21,100,3,1,Q,1,1,L,4,8,12,20,1200,0,40,243089360,3,0,0
38,50,0,1,C,1,1,L,99,8,#,20,1134,0,22,513822139,3,0,1
20,100,0,2,K,1,1,a,99,1,12,47,324,0,27,982236963,4,0,0
57,100,0,2,C,1,1,L,99,1,11,57,540,0,22,996807273,4,0,0
25,90,0,2,S,1,1,L,99,1,#,15,3438,0,38,403493339,3,0,1
27,50,0,1,R,1,1,L,99,1,#,26,240,0,17,993359512,2,0,0
38,80,0,2,T,1,1,L,99,10,11,32,42901,0,13,954167986,2,0,1
47,100,0,2,T,1,1,L,99,1,11,46,3000,0,**,988069667,4,0,0
39,100,8,1,T,1,1,L,5,8,12,16,324,0,14,989828670,3,1,0
45,50,0,2,H,1,1,L,99,1,11,43,3758,0,**,985337663,2,0,0
0,60,0,#,T,2,1,L,99,1,11,999,1058,0,24,961428863,2,0,1
23,50,0,2,T,1,1,L,99,1,11,21,6200,0,5,986909697,2,0,1
50,100,1,1,R,1,1,L,11,1,12,49,108,0,16,985672101,2,0,0
34,100,0,1,C,1,1,L,99,8,#,22,324,0,23,515013928,4,0,0
17,20,1,2,T,1,1,L,4,1,#,39,324,0,13,946392607,2,0,0
62,50,0,2,K,1,1,L,99,1,#,38,130,0,29,600699897,2,0,0
39,90,0,1,D,1,1,L,99,1,12,36,324,0,1,967349179,2,0,0
28,3,8,2,T,1,1,a,3,1,11,21,1099,0,2,961772581,3,1,0
58,80,0,2,T,1,1,L,99,1,16,58,1444,500,13,252649921,4,0,1
53,130,0,2,K,1,1,L,99,10,11,48,216,0,27,950079648,4,0,1
19,120,0,2,K,1,1,L,99,1,12,27,6340,0,28,953168795,4,0,1
57,50,1,2,T,1,1,L,9,1,#,49,780,0,28,340397328,3,0,1
50,80,0,1,T,1,1,L,99,1,12,49,480,500,14,992650759,4,0,0
10,2,0,2,T,1,1,L,99,6,12,35,1560,0,12,251503109,4,0,1
60,50,0,1,D,1,1,L,99,1,#,39,240,0,1,100077236,4,0,0
42,70,0,1,K,1,1,L,99,1,11,36,4510,0,28,947302239,2,0,0
51,90,0,2,C,1,1,L,99,1,11,49,262,0,23,990951242,4,0,0
17,20,0,1,N,1,1,L,99,1,#,50,19299,0,**,988304566,4,0,0
70,100,0,2,T,1,1,L,99,8,#,52,324,0,13,303627337,2,0,0
47,60,0,1,C,1,1,a,99,1,#,28,2960,0,23,513296983,2,0,0
49,100,7,1,K,1,1,L,3,1,#,40,540,0,**,615865982,2,0,0
25,3,4,1,Q,1,1,L,9,21,#,21,3000,0,45,965587624,3,1,0
42,100,0,1,T,1,1,a,99,1,#,24,324,0,9,324457802,2,0,0
50,60,0,1,T,1,1,L,99,20,12,39,1440,0,13,309115749,2,0,1
65,50,0,1,Q,1,1,L,99,1,11,57,181,0,**,941379257,2,0,0
41,100,0,2,T,1,1,L,99,1,#,33,3240,0,13,318611350,4,0,0
42,100,0,1,T,1,1,a,99,99,#,25,108,0,35,304475516,4,0,0
21,90,0,2,K,1,1,L,99,1,#,31,1,0,28,969908791,4,0,0
56,60,0,2,H,1,1,a,99,1,#,38,120,0,6,203202563,2,0,0
13,100,0,1,T,1,1,a,99,1,12,44,950,0,**,252293859,4,0,0
56,50,0,1,T,1,1,a,99,1,12,53,480,0,13,995965656,2,0,0
42,50,0,1,C,1,1,L,99,1,12,40,1520,500,23,248390797,2,0,1
38,90,0,1,T,1,1,L,99,1,#,27,81903,0,12,327574429,4,0,1
30,0,0,2,K,1,1,L,99,8,#,25,1007,0,28,953040117,2,0,1
49,3,7,2,T,1,1,a,4,8,#,45,60,0,**,962742751,2,1,0
27,50,0,1,T,1,1,L,99,1,11,24,34550,0,10,240841427,2,0,1
33,80,0,1,T,1,1,L,99,1,#,33,500,500,14,996495498,4,0,1
28,3,0,2,K,1,1,a,99,8,#,27,890,0,25,259148101,2,0,0
41,50,0,1,T,1,1,L,99,1,#,40,500,500,10,251572815,3,0,0
15,20,0,1,C,1,0,9,99,1,#,46,2160,500,**,251393214,4,0,1
24,80,0,2,Q,1,1,L,99,1,11,23,2678,0,**,990468738,4,0,1
23,50,0,1,T,1,1,L,99,20,#,14,980,0,14,327168017,3,0,1
70,50,0,1,T,1,0,L,99,1,#,51,600,0,**,315080012,2,0,0
19,90,0,1,T,1,1,L,99,1,#,11,15540,0,**,340256836,4,0,0
35,30,0,2,Q,1,1,L,99,22,#,32,3320,0,40,979334270,2,0,0
48,100,0,2,T,1,1,L,99,1,#,30,4200,0,11,314440564,90,0,1
53,0,6,1,K,1,1,a,3,1,#,31,960,0,27,603065024,2,0,0
51,80,0,2,Q,1,1,L,99,1,12,49,400,0,**,992076753,4,0,0
35,10,4,2,Q,1,1,L,5,1,11,32,700,0,**,969580424,2,0,1
61,50,0,1,N,1,0,L,99,10,#,42,540,0,33,800635727,4,0,1
46,110,0,2,T,1,1,L,99,1,#,42,980,0,14,952904850,4,0,1
40,3,7,2,T,1,1,L,4,1,#,33,1887,0,11,963095023,2,1,1
30,100,0,1,T,1,1,L,99,1,#,16,4710,0,13,316430670,2,0,0
42,60,0,1,C,1,0,L,99,1,#,32,120,0,24,508575187,2,0,0
31,90,0,2,Q,1,1,L,99,1,#,25,240,0,47,943458072,4,0,1
54,60,0,2,T,1,1,L,99,1,11,50,240,0,**,964007828,2,0,1
25,90,0,1,T,1,1,L,99,1,12,21,2700,0,31,961639805,4,0,0
50,80,0,1,K,1,1,L,99,8,#,44,960,0,27,940446031,4,0,0
40,60,0,1,K,1,1,L,99,1,#,24,1320,0,28,613613643,2,0,0
14,100,0,1,K,1,1,L,99,1,#,44,324,500,**,997575173,4,0,0
40,10,7,2,K,1,1,L,3,1,11,33,2930,0,27,805004637,3,0,1
71,0,1,1,K,1,#,9,6,1,#,67,1007,0,30,989976524,4,0,1
34,30,0,2,T,1,1,a,99,1,11,34,1080,0,**,257875226,2,0,1
52,140,0,2,N,1,1,L,99,99,#,35,80,0,33,801418706,4,0,1
28,50,0,1,T,1,1,L,99,8,#,28,49820,0,11,244214468,4,0,0
29,90,0,1,H,1,1,L,99,1,#,24,1,0,11,957171674,4,0,0
41,70,0,2,Q,1,1,a,99,1,12,33,1999,0,40,952752351,2,0,1
40,100,0,1,C,1,1,L,99,1,#,28,302,100,23,530013293,4,0,0
27,80,0,1,T,1,1,L,99,1,11,27,77800,0,13,251426070,4,0,1
60,50,0,2,K,1,1,L,99,1,11,60,240,500,**,252600454,4,0,0
33,3,8,2,T,1,1,L,4,8,12,31,1440,0,10,985061199,2,0,0
67,50,0,1,C,1,1,L,99,1,12,66,324,0,23,988714572,2,0,0
16,100,0,1,R,1,1,L,99,1,#,45,432,0,16,990371395,2,0,0
42,100,0,1,T,1,1,L,99,21,#,28,216,0,5,325863567,4,1,0
36,80,0,2,T,1,1,L,99,1,11,34,8485,0,11,992146702,4,0,1
59,50,0,1,K,1,1,L,99,1,12,50,1980,0,28,615473126,2,0,0
26,60,0,2,T,1,#,#,99,1,11,25,756,500,13,243547173,4,0,0
19,100,0,2,Q,1,1,L,99,1,12,45,200,0,**,982388459,4,0,0
55,100,0,1,T,1,1,L,99,1,11,46,324,0,43,941332987,2,0,0
30,50,0,2,T,1,1,L,99,1,#,28,3360,0,**,983331355,2,0,1
26,50,0,1,T,1,1,L,99,1,12,26,840,0,**,240360957,2,0,1
53,40,0,1,H,1,1,a,99,1,11,53,720,0,**,254833121,2,0,0
27,120,0,2,K,1,1,L,99,1,#,20,2334,0,28,942970665,4,0,1
51,100,0,2,T,1,1,L,99,99,#,35,5022,0,44,323742962,4,0,0
35,0,3,1,T,1,1,L,10,20,#,25,1240,0,11,307666678,2,0,0
33,90,0,2,T,1,1,L,99,1,12,33,226,500,13,996785405,4,0,1
54,100,0,2,K,1,1,L,99,1,#,52,1008,500,28,985375762,2,0,0
47,70,0,1,T,1,1,L,99,1,11,37,537,0,10,326501654,2,0,1
36,100,0,2,T,1,1,a,99,1,11,28,1007,0,8,944577910,4,0,1
15,100,0,2,Q,1,1,L,99,1,16,37,324,0,41,988005981,2,0,0
29,100,0,1,T,1,1,L,99,1,11,23,2610,0,14,941762268,4,0,1
27,60,0,2,C,1,1,a,99,1,#,18,7962,0,**,942581977,2,0,1
36,50,0,1,T,1,1,L,99,1,#,29,3160,0,**,943124940,2,0,1
29,10,1,2,T,1,1,L,4,6,#,20,13100,0,13,944674057,2,0,0
54,120,0,2,C,1,1,L,99,1,#,33,5,0,21,501294544,4,0,1
19,100,3,2,K,1,1,L,4,8,#,19,2400,0,27,243943725,2,1,0
48,3,3,1,Q,1,1,L,10,99,#,30,1137,0,42,903078124,2,0,1
38,130,0,1,Q,1,1,a,99,10,11,31,10000,0,40,959685909,4,0,1
38,30,0,1,T,1,1,a,99,1,12,38,1,0,**,259202972,2,0,0
65,100,0,1,H,1,1,a,99,1,#,43,108,0,7,200365530,4,0,0
67,50,0,1,D,1,1,a,99,1,#,47,756,0,1,100368031,2,0,1
56,50,0,1,Q,1,1,L,99,1,#,50,120,0,**,951382440,2,1,0
25,110,0,1,D,1,1,L,99,1,12,18,100,0,1,104310134,4,0,1
34,60,0,1,N,1,1,L,99,1,11,33,540,500,34,250927477,4,0,1
23,60,0,1,T,1,1,L,99,17,12,19,3226,0,14,968704693,2,0,1
30,90,0,1,T,1,1,L,99,17,11,23,747,0,8,340528108,4,0,1
60,50,0,1,N,1,1,L,99,1,#,41,7610,0,34,800599733,2,0,1
30,50,1,2,D,1,1,L,9,99,#,16,804,0,1,103756113,3,0,1
30,3,0,2,C,1,1,L,99,1,12,22,36736,0,23,509014026,3,0,1
27,60,0,2,T,1,1,L,99,1,12,21,1860,0,28,959898975,2,0,1
26,90,0,2,H,1,1,L,99,17,#,18,500,0,7,205163488,4,0,1
24,80,0,2,T,1,1,L,99,1,12,49,240,0,13,982653069,4,0,0
36,20,0,2,K,1,1,a,99,1,#,28,1080,0,28,615868756,4,0,0
54,70,0,1,T,1,1,L,99,1,#,38,130,0,12,324927178,2,0,0
56,100,0,2,C,1,1,L,99,1,#,45,444,0,22,508353960,4,0,0
40,5,6,2,Q,1,1,a,3,1,12,36,2740,0,**,986832042,4,1,0
36,50,0,1,K,1,1,L,99,1,#,22,10000,0,23,605843869,2,0,0
16,20,0,1,N,1,1,L,99,1,#,39,980,500,**,240773811,4,0,1
16,20,0,2,T,1,1,L,99,1,#,45,500,0,**,240738432,4,0,0
0,3,0,#,K,2,1,L,99,1,11,999,1198,0,28,950153374,4,0,1
50,20,0,2,T,1,#,#,99,1,#,50,1,500,13,249199640,3,0,0
24,30,0,1,T,1,1,a,99,1,#,22,130,0,11,252734949,2,0,1
16,20,0,2,H,1,1,L,99,1,#,49,960,0,4,243894641,2,0,0
10,100,0,1,T,1,1,L,99,1,#,22,480,0,14,324071982,4,0,0
58,100,3,1,T,1,1,L,10,10,#,54,324,0,11,960138471,2,0,0
29,70,0,1,N,1,#,9,99,1,#,29,250,500,32,253805483,2,0,0
60,50,0,1,Q,1,1,L,99,1,#,60,7578,500,43,246849637,4,0,1
28,3,0,1,K,1,1,L,99,1,11,28,980,0,27,240327968,4,1,0
36,100,3,2,T,1,1,L,10,8,#,21,302,0,11,305683752,3,1,0
20,20,0,1,K,1,1,a,99,1,#,45,14510,0,28,985085067,4,0,0
45,3,6,2,T,1,1,L,7,8,#,29,1300,0,13,315361224,2,1,0
46,90,0,2,N,1,1,L,99,99,#,28,100,0,34,801061178,2,0,0
30,3,0,2,K,1,#,#,99,1,#,28,1,0,29,256237954,1,0,0
29,100,3,1,T,1,1,L,10,1,#,45,540,0,8,316947913,2,0,0
62,20,1,2,Q,1,1,L,7,1,11,52,9600,0,**,984985340,2,0,0
47,100,0,2,T,1,1,L,99,1,#,40,540,0,27,340449049,4,0,0
23,0,8,1,C,1,1,a,3,1,#,20,2480,0,23,988125850,2,1,0
31,90,0,1,C,1,1,L,99,1,11,26,15700,0,21,960673048,4,0,1
44,100,0,2,T,1,1,L,99,1,#,37,648,0,11,944797348,2,0,0
20,100,0,1,T,1,1,L,99,17,12,16,940,0,11,963896265,90,0,1
24,60,0,2,T,1,1,L,99,17,#,15,17573,0,12,309170691,3,0,1
24,30,0,2,C,1,1,a,99,1,#,22,1,0,23,257045945,4,0,0
28,90,0,2,K,1,1,L,99,1,12,25,648,500,29,244989538,4,0,0
23,60,0,1,T,1,1,L,99,1,12,19,3200,0,27,961332778,2,0,0
43,100,0,2,K,1,1,L,99,1,#,28,360,0,27,605185080,2,0,0
28,100,0,2,T,1,1,L,99,1,11,23,864,0,11,962125299,2,0,0
19,50,0,1,Q,1,1,L,99,99,#,53,2149,0,43,962063047,2,0,1
51,100,0,1,T,1,1,L,99,1,12,47,2167,0,11,962922235,4,0,0
19,20,0,1,N,1,1,a,99,99,#,47,756,0,35,990208970,4,0,1
62,10,6,2,K,1,1,a,3,1,#,44,1,0,27,604548418,2,0,0
50,10,1,1,T,1,1,L,3,1,#,27,2800,0,13,300119308,2,0,0
60,100,0,1,T,1,1,L,99,1,#,45,432,0,13,316856758,2,0,0
53,100,0,1,T,1,1,L,99,27,#,51,324,0,**,984872308,3,0,0
18,10,0,1,T,1,1,L,99,8,#,18,2350,0,14,249520318,2,0,0
42,100,2,2,C,1,1,a,5,20,#,29,360,0,23,508528797,2,0,0
42,80,0,2,T,1,1,L,99,1,#,41,2200,500,13,996291284,4,0,0
37,30,0,1,Q,1,1,L,99,1,#,37,1,0,45,254716979,2,0,0
38,100,0,1,Q,1,1,L,99,99,#,18,324,0,40,900634246,4,0,0
19,20,0,1,Q,1,1,L,99,99,#,46,120,0,43,980690312,4,0,1
33,50,0,1,T,1,1,L,99,1,11,33,3540,500,12,244877192,2,0,1
41,80,0,2,T,1,1,L,99,1,#,40,360,500,13,246480268,4,0,0
34,100,0,2,K,1,1,L,99,1,#,27,723,0,27,616193886,4,0,1
13,20,0,2,N,1,1,L,99,1,#,43,1080,0,33,240715574,4,0,1
19,100,0,1,T,1,1,L,99,1,12,47,324,0,11,980513474,2,0,0
23,140,0,2,R,1,1,L,99,1,#,11,1110,0,17,703412577,2,0,0
42,110,0,2,K,1,1,L,99,1,#,34,80424,0,27,944166374,2,0,1
40,1,1,1,T,1,1,L,3,1,#,40,2634,500,11,256800229,2,1,0
27,50,0,2,Q,1,1,a,99,17,#,15,9760,0,42,906684087,2,0,1
25,100,0,2,K,1,1,L,99,17,12,18,194,0,28,944160704,4,0,1
53,70,0,2,T,1,1,L,99,99,#,32,1800,0,11,310190475,2,0,0
58,50,0,2,T,1,1,L,99,1,11,53,515,0,12,950786431,4,0,1
50,100,0,1,T,1,1,L,99,1,#,28,1080,0,14,300199215,2,0,0
19,100,0,2,T,1,1,L,99,1,#,54,324,0,11,971335948,3,0,0
44,30,0,2,C,1,1,L,99,1,#,44,1,500,**,255207031,2,0,0
35,3,3,2,K,1,1,a,10,1,#,25,980,0,28,607252305,2,1,1
37,100,0,1,T,1,1,a,99,99,#,18,324,0,13,315260662,4,0,0
64,3,0,2,D,1,1,a,99,1,11,64,1,0,1,248670482,1,0,0
27,60,0,2,N,1,#,9,99,1,#,27,2200,500,33,252242967,4,0,1
9,2,0,2,H,1,1,L,99,1,#,38,1,500,**,252948872,4,0,0
60,100,0,1,T,1,1,L,99,10,11,56,324,0,14,958526100,2,0,0
34,90,0,2,K,1,1,a,99,20,11,28,1400,0,27,972718292,4,0,1
60,50,0,2,T,1,1,a,99,1,#,56,47,0,11,984878420,2,0,0
32,50,0,2,K,1,1,L,99,1,#,21,400,0,37,614832166,2,0,1
40,100,0,1,C,1,1,L,99,1,#,25,302,0,23,513909724,2,0,0
11,2,0,2,C,1,1,L,99,1,12,47,720,0,24,991975641,4,0,0
43,90,0,2,C,1,1,L,99,1,#,41,6744,0,24,983329662,4,0,0
33,70,0,2,T,1,1,L,99,1,12,32,882,0,1,243403800,4,0,0
35,90,0,1,T,1,1,L,99,1,11,30,17304,0,8,958570016,4,0,1
31,100,0,1,T,1,1,L,99,1,#,26,600,0,15,947793907,4,0,0
60,50,0,1,C,1,1,0,99,1,#,43,4571,0,**,504216188,2,0,0
27,40,1,1,T,1,1,L,6,1,#,20,3917,0,4,941253103,3,0,1
25,70,1,2,K,1,1,L,11,1,#,13,1080,0,25,614434935,4,0,0
48,80,0,1,T,1,0,L,99,1,#,35,5355,0,8,305585106,3,0,1
39,130,0,1,N,1,1,L,99,1,12,28,1007,0,34,804872222,4,0,1
42,100,0,1,T,1,1,L,99,1,11,32,8294,0,14,308708970,4,0,1
47,100,0,2,T,1,1,L,99,1,11,43,1080,0,8,972544982,4,0,0
42,60,0,2,C,1,1,L,99,1,#,27,5724,0,23,513724162,2,0,1
30,50,0,1,T,1,1,L,99,1,#,23,980,0,42,328498477,3,0,1
33,90,0,2,K,1,1,L,99,1,#,32,3601,0,27,987027242,4,0,1
30,30,0,1,K,1,1,L,99,10,12,21,36830,0,27,946671527,4,0,1
57,80,0,1,T,1,1,L,99,1,#,53,2008,0,14,956153073,4,0,0
32,90,0,2,K,1,1,L,99,1,#,29,4909,500,27,240842736,4,0,0
21,100,0,1,T,1,1,L,99,1,#,44,300,0,**,952192411,4,0,0
65,100,0,2,Q,1,1,L,99,98,12,55,648,0,40,906902290,4,0,0
24,3,6,1,T,1,1,a,7,1,12,20,980,0,27,986819500,2,1,0
32,40,0,2,K,1,1,a,99,8,#,15,36257,0,27,613971167,4,0,1
34,100,9,1,T,1,1,L,3,1,#,28,130,0,13,967814632,2,0,0
44,30,0,2,Q,1,1,L,99,1,#,50,100,500,**,257379038,4,0,0
32,100,0,2,K,1,1,a,99,1,#,27,324,0,28,986112004,3,0,0
69,50,0,2,K,1,1,L,99,1,#,58,480,0,27,615571559,4,1,0
39,60,0,2,T,1,1,L,99,1,12,39,353,500,11,248624266,4,0,0
44,10,1,2,Q,1,1,L,8,8,11,42,120,0,40,993733056,2,0,1
36,50,0,1,Q,1,1,L,99,1,#,22,7000,0,40,904628083,3,0,1
65,100,0,2,T,1,1,L,99,6,11,58,324,0,14,962731380,4,0,0
59,70,0,2,T,1,1,a,99,1,12,17,2678,0,**,986992992,2,0,1
44,140,0,2,T,1,1,L,99,1,11,35,2700,0,11,942584831,4,0,1
25,3,7,1,N,1,1,L,6,17,#,19,999,0,34,946937637,2,0,1
28,90,0,2,T,1,1,L,99,17,12,20,4879,0,11,940790804,4,0,1
46,50,0,2,K,1,1,a,99,1,12,44,736,0,28,249895296,2,0,1
46,60,0,2,T,1,1,L,99,1,12,45,3300,0,14,989220807,2,0,1
57,90,0,2,T,1,1,L,99,1,#,57,120,500,14,997386077,4,0,0
63,50,0,2,T,1,1,L,99,1,11,63,3310,0,13,245245857,2,0,1
35,80,0,2,T,1,1,L,99,1,11,34,1440,0,11,242077635,4,0,0
35,50,0,1,K,1,1,L,99,8,#,17,2500,0,27,605044497,2,0,0
31,60,0,1,D,1,1,L,99,1,#,18,3000,0,**,103541959,2,0,1
45,10,1,2,K,1,1,L,3,1,11,44,1216,0,**,986385565,4,0,0
45,110,0,1,C,1,1,L,99,1,#,29,2290,0,22,506161741,4,0,0
18,20,0,1,K,1,1,L,99,1,11,43,980,0,**,982945113,4,0,1
64,50,0,1,Q,1,1,L,99,99,#,44,1600,0,40,900567564,2,0,0
41,100,0,1,H,1,1,L,99,1,#,37,360,0,4,963589298,2,0,0
15,20,0,1,T,1,1,a,99,1,#,65,1608,0,13,971181467,4,0,1
39,20,1,2,K,1,1,L,4,1,12,37,120,500,26,992736644,2,0,1
49,110,0,2,N,1,1,a,99,1,12,45,5200,0,**,989039300,4,0,1
0,100,0,#,T,2,51,L,99,3,#,999,324,0,**,947851228,2,0,0
30,3,3,1,H,1,1,L,10,1,11,26,700,0,4,981889249,2,1,0
45,80,0,2,K,1,1,L,99,1,11,41,4530,0,**,963864152,2,0,1
31,50,0,2,N,1,1,a,99,1,#,29,2160,0,34,244527000,2,0,0
55,30,0,1,K,1,1,L,99,28,11,55,99,0,26,252195560,2,0,0
30,90,0,2,T,1,1,L,99,1,12,25,2496,0,13,956344087,4,0,0
50,100,0,2,C,1,1,L,99,1,#,45,17600,0,23,962727108,4,0,0
28,10,7,2,T,1,1,L,4,17,#,19,9031,0,13,946475339,2,0,1
41,100,0,1,T,1,1,L,99,1,#,36,324,0,14,955091833,4,0,0
33,140,0,2,R,1,1,L,99,1,11,29,816,0,**,970000441,4,0,0
64,30,0,2,Q,1,1,a,99,1,12,62,501,0,**,250545184,3,0,0
40,30,0,1,N,1,1,L,99,1,11,40,540,500,33,258714853,4,0,0
31,100,0,2,H,1,1,a,99,1,11,24,1352,0,4,959260307,4,0,1
37,60,0,1,T,1,1,L,99,20,#,29,648,0,11,327632839,2,0,0
