customer_rank,arrears_at,identified_doc,career,pref,sex,region,bill_updage_count,id,domain,campaign,contract_type,entry_age,age,payway,arrears_count,amount,paid_flg,selling_method
50,99,1,#,1,#,D,0,104065191,0,0,1,36,0,2,0,1,0,1
50,99,1,12,13,1,T,0,252126553,0,a,1,22,22,2,0,2120,0,1
90,99,1,#,27,2,K,0,246828221,500,L,1,32,32,4,0,1750,0,1
50,99,1,#,**,2,T,1,250410589,500,L,1,64,62,4,0,1080,0,1
20,99,1,#,4,2,H,0,243894641,0,L,1,49,16,2,0,960,0,1
70,99,1,12,40,1,Q,0,994220807,0,L,1,39,40,4,0,2520,0,1
10,5,1,12,47,2,T,1,246208570,0,a,1,20,22,2,7,970,1,1
90,99,6,#,13,1,T,0,944992030,0,L,1,30,36,4,0,880,0,1
130,12,1,#,27,2,K,1,604929120,0,L,1,37,55,4,1,130,0,1
50,99,1,#,40,1,Q,1,246740623,500,L,1,67,68,3,0,11800,0,1
40,7,1,#,13,2,T,1,950024832,0,L,1,25,33,2,1,1380,0,1
70,99,1,11,13,1,T,1,243023615,0,L,1,44,44,4,0,2678,0,1
60,99,1,12,38,2,S,1,987088891,0,a,1,29,33,2,0,335,0,1
3,3,1,11,**,1,Q,0,978497519,0,L,1,31,33,2,10,1404,1,1
70,99,1,16,**,1,Q,0,250257247,0,L,1,28,28,4,0,2149,0,1
90,99,1,#,**,2,C,0,241946221,500,L,1,24,24,4,0,100,0,1
60,99,1,11,**,1,K,0,980933985,0,L,1,22,24,2,0,216,0,1
110,99,1,11,**,1,T,1,959155622,0,L,1,26,30,4,0,3207,0,1
50,11,1,#,13,2,T,1,994971167,500,L,1,49,51,3,2,2589,0,1
50,99,1,#,4,2,H,1,203907030,0,L,1,54,68,2,0,1027,0,1
30,99,1,16,47,2,Q,0,253497502,500,L,1,33,33,2,0,120,1,1
60,99,6,11,**,2,K,1,959205757,0,a,1,18,25,2,0,1007,0,1
50,99,1,#,1,2,D,1,247982260,500,L,1,67,67,2,0,779,0,1
10,3,1,11,37,1,T,0,340703632,0,L,1,48,56,2,8,2980,0,1
50,6,1,11,**,1,T,1,979067823,500,L,1,27,30,2,1,5510,0,1
20,99,1,12,43,2,Q,0,254317076,0,a,1,67,45,3,0,19600,1,1
100,99,1,#,11,2,T,0,971335948,0,L,1,54,19,3,0,324,0,1
90,99,1,12,14,1,T,0,979938545,500,L,1,50,53,4,0,2001,0,1
70,99,1,#,21,2,C,0,507401548,0,L,1,39,53,2,0,5292,0,1
100,99,1,#,23,1,C,0,507104945,0,L,1,39,52,4,0,626,0,1
100,99,1,#,33,2,N,1,804039769,0,L,1,15,29,2,0,1760,0,1
90,99,8,#,27,1,K,0,603204807,0,L,1,18,36,4,0,200,0,1
70,99,1,11,13,1,T,0,318068753,0,L,1,46,55,2,0,720,0,1
100,99,1,11,**,2,K,0,957537986,0,a,1,28,35,4,0,480,0,1
90,99,1,11,34,2,N,1,253076057,500,L,1,56,56,4,0,700,0,1
90,99,1,#,**,2,C,1,949810976,0,L,1,36,41,4,0,1080,0,1
100,99,1,11,5,2,T,1,973016184,0,L,1,40,43,4,0,594,0,1
50,99,1,16,11,1,T,1,995824588,500,L,1,64,65,3,0,540,0,1
100,3,1,#,13,1,T,0,309116176,0,a,1,38,23,2,6,920,0,1
100,99,1,12,**,2,Q,0,986109155,0,a,1,31,36,3,0,324,0,1
100,99,1,12,40,2,Q,0,950319993,0,L,1,30,36,4,0,324,0,1
100,99,1,#,23,1,C,0,515882047,0,a,1,19,31,4,0,1706,0,1
0,3,1,12,34,2,N,0,253687375,0,L,1,21,21,2,4,6539,1,1
100,99,10,#,22,1,C,0,982825816,0,L,1,44,17,2,0,1620,0,1
3,99,1,16,11,1,T,1,982571958,500,L,1,46,48,4,0,1442,0,1
10,3,1,11,13,1,T,1,318157550,0,9,1,41,52,2,9,2000,0,1
3,5,1,#,40,1,Q,1,906200086,0,L,1,13,23,2,4,482,0,1
0,3,1,12,13,2,D,1,104345234,0,L,1,38,46,2,10,2800,1,1
10,9,6,#,13,1,T,1,979402711,0,L,1,19,21,2,4,3173,0,1
0,3,21,15,27,1,K,0,984291198,500,L,1,42,44,2,7,3000,0,1
50,99,99,#,23,2,C,0,503744981,0,0,1,46,64,4,0,720,0,0
10,7,99,#,23,1,Q,1,941190162,0,L,1,26,34,2,5,2149,1,1
150,99,10,11,11,2,T,1,952249686,0,L,1,23,28,4,0,5000,0,1
60,99,1,#,14,1,T,1,248442203,500,L,1,23,24,2,0,1007,0,1
60,99,1,#,14,1,T,1,315967626,0,L,1,45,33,2,0,11967,0,1
50,99,99,#,22,2,C,0,506566717,0,a,1,18,36,2,0,1,0,1
110,99,1,#,40,2,Q,0,901067970,0,a,1,23,44,4,0,2513,0,1
50,99,8,#,25,2,K,1,614251949,0,L,1,40,20,2,0,2678,0,1
60,99,1,#,40,2,Q,0,905605870,0,L,1,22,34,2,0,365,0,1
50,99,1,12,23,1,C,1,248390797,500,L,1,40,42,2,0,1520,0,1
100,99,1,11,7,1,T,0,954934767,0,L,1,42,49,2,0,324,0,1
60,99,8,11,**,2,T,0,968148064,0,L,1,50,54,3,0,9480,0,1
70,99,1,#,**,1,K,0,240968813,500,9,1,47,48,4,0,240,0,#
0,3,1,12,13,1,T,0,949223434,0,a,1,22,30,2,7,980,0,1
80,99,1,12,23,2,C,0,244500243,0,L,1,37,37,4,0,2149,0,1
100,99,1,12,10,2,T,0,969191800,0,L,1,30,33,4,0,302,0,1
60,99,1,#,23,2,C,1,953060002,0,L,1,46,20,2,0,1500,0,1
50,99,99,#,14,1,T,0,247135332,0,a,1,44,46,2,0,480,0,1
110,99,99,#,40,1,Q,0,903850694,0,L,1,24,41,4,0,3000,0,1
3,3,1,12,12,2,T,1,246886848,0,L,1,24,25,2,7,1000,1,1
100,99,1,11,28,2,K,0,615666318,0,L,1,40,22,4,0,324,0,1
60,99,1,11,**,2,H,0,965314202,0,L,1,22,25,2,0,1350,0,1
60,99,1,12,46,2,T,1,954434110,0,L,1,21,27,2,0,1782,0,1
50,99,17,12,47,2,K,1,979227613,0,a,1,23,28,2,0,2980,0,1
100,99,2,#,13,#,T,0,954637467,0,L,2,999,0,2,0,324,0,1
80,99,6,#,1,1,D,0,947043981,0,R,1,39,46,4,0,1,0,1
3,10,1,#,27,1,K,0,607291971,0,L,1,77,84,2,3,360,1,1
50,99,6,11,13,2,Q,0,990222586,500,L,1,63,65,4,0,240,0,1
70,99,1,#,24,1,C,1,248458152,0,L,1,47,48,4,0,540,0,1
50,99,1,12,1,1,D,0,244540046,0,L,1,55,20,2,0,960,0,1
70,99,8,#,12,2,T,1,953886561,0,a,1,25,33,4,0,800,0,1
5,4,99,#,36,2,S,0,250326198,0,L,1,45,14,2,5,4200,1,1
50,99,1,#,12,1,T,0,300272806,0,L,1,36,66,2,0,980,0,1
100,99,1,12,**,1,K,1,987079981,0,L,1,52,56,4,0,700,0,1
20,12,1,#,**,1,T,0,241811000,0,L,1,48,17,2,1,7640,0,1
110,99,1,12,13,1,T,0,309481567,0,L,1,19,28,4,0,980,0,1
100,99,20,11,13,2,T,1,309821535,0,L,1,24,32,4,0,250,0,1
3,7,1,#,14,1,T,0,304431717,0,L,1,31,46,2,6,500,0,1
70,99,1,11,14,1,T,0,969184960,0,a,1,28,33,4,0,850,0,1
90,99,8,#,11,2,T,0,313357186,0,L,1,20,41,4,0,324,0,1
90,99,20,#,12,1,T,0,327376620,0,L,1,39,47,4,0,720,0,1
5,99,28,#,13,1,T,0,255175648,500,9,1,48,48,2,0,1,0,0
40,7,1,#,23,2,C,0,507053074,0,L,1,38,52,2,1,240,0,1
50,99,8,#,28,1,K,0,604112576,0,L,1,27,44,2,0,140,0,1
90,99,1,11,23,2,C,1,993673691,0,L,1,23,29,4,0,1007,0,1
50,99,1,11,**,1,T,0,951518763,0,L,1,21,26,2,0,2600,0,1
50,99,1,#,22,2,C,1,968982908,0,L,1,43,47,2,0,540,0,1
50,99,23,11,14,1,T,1,989548678,500,#,1,33,34,2,0,9934,0,#
3,99,1,#,11,1,T,0,251929117,500,9,1,28,28,3,0,2234,0,#
50,99,1,11,23,1,C,1,255758363,500,L,1,23,24,2,0,29717,1,1
30,99,10,12,27,1,K,1,946671527,0,L,1,21,30,4,0,36830,0,1
50,99,1,12,23,2,C,1,944458116,0,L,1,58,64,4,0,540,0,1
60,99,1,12,23,1,C,1,942011694,0,L,1,27,34,2,0,999,0,1
90,99,1,#,24,2,C,0,515669409,0,a,1,22,35,4,0,216,0,1
100,99,1,11,13,2,T,0,964347137,0,L,1,34,38,4,0,729,0,1
80,99,1,#,28,2,K,1,604675210,0,a,1,13,32,2,0,7930,0,1
100,99,1,11,**,1,T,1,958427294,0,a,1,41,48,4,0,1058,0,1
100,99,1,12,23,2,C,1,942756070,0,L,1,27,36,4,0,452,0,1
100,99,10,11,15,1,T,0,944607999,0,L,1,34,40,4,0,540,0,1
100,99,1,11,**,2,T,0,985287002,0,L,1,44,15,4,0,432,0,1
100,99,99,12,4,1,H,0,246815195,0,L,1,25,27,4,0,972,0,1
40,6,17,12,14,2,T,0,941082784,0,L,1,31,38,2,1,11280,0,1
70,99,99,#,28,1,K,1,605440951,0,a,1,19,36,2,0,1058,0,1
100,99,1,11,12,2,H,0,959546805,0,L,1,39,46,4,0,216,0,1
60,99,1,#,13,#,T,1,972522229,0,9,2,999,0,2,0,53341,0,1
10,4,1,#,**,2,Q,0,947656813,0,L,1,42,48,2,3,2050,1,1
30,99,1,11,13,2,T,0,257210589,500,9,1,27,28,4,0,444,0,0
0,99,1,11,10,1,T,0,988079549,0,a,1,23,27,4,0,1080,1,1
3,99,1,#,42,#,T,0,957912995,0,a,2,999,0,1,0,610,0,1
110,99,1,#,14,1,N,2,961913591,0,a,1,15,22,4,0,1007,0,1
20,99,1,#,23,2,C,0,991396912,0,L,1,45,14,2,0,410,0,1
10,3,1,#,23,1,C,1,509328748,0,L,1,32,40,2,2,9970,0,1
80,99,1,#,16,1,R,1,700253390,0,L,1,22,40,2,0,2160,0,1
60,99,1,11,28,1,K,1,984565312,0,a,1,25,30,2,0,59720,0,1
80,99,1,11,11,1,T,1,966324687,0,L,1,35,39,2,0,1180,0,1
90,99,1,#,22,2,C,0,947546513,0,a,1,20,28,90,0,1090,0,1
90,99,1,#,13,2,T,0,952301898,0,L,1,24,30,4,0,1360,0,1
70,99,1,#,41,1,T,1,943998192,0,L,1,20,28,3,0,6920,0,1
90,99,17,#,13,2,T,1,941492368,0,L,1,20,26,4,0,1304,0,1
70,99,1,12,23,2,C,1,955806492,0,L,1,29,34,2,0,648,0,1
50,99,8,#,14,2,T,1,946906465,0,L,1,23,30,2,0,600,0,1
40,99,1,#,**,1,K,1,250942747,500,9,1,57,58,2,0,594,0,#
2,99,1,12,**,1,H,0,991218376,0,L,1,31,5,4,0,2000,0,1
100,99,1,#,14,2,T,0,323650312,0,L,1,35,51,4,0,864,0,1
100,99,1,#,21,2,C,0,947418614,0,L,1,12,20,2,0,3996,0,1
60,99,1,#,23,2,C,0,977598566,0,L,1,28,31,2,0,17800,0,1
50,11,1,#,27,1,K,1,613196834,0,a,1,32,27,2,1,600,0,1
90,99,1,#,11,2,T,1,245558216,0,L,1,36,36,4,0,540,0,1
30,99,1,11,27,2,K,0,257362974,500,L,1,37,37,4,0,1,0,1
10,3,1,11,11,1,T,0,242572612,0,L,1,62,62,2,1,120,0,1
50,99,1,12,40,1,Q,1,906648556,0,L,1,39,49,2,0,912,0,0
50,99,1,12,23,2,C,0,991472385,0,a,1,43,23,2,0,432,0,1
100,99,1,#,4,2,H,0,201560585,0,L,1,23,40,4,0,324,0,1
100,99,1,11,8,2,T,0,985926408,0,a,1,32,36,4,0,680,0,1
10,6,10,#,13,2,T,0,942638357,0,L,1,36,43,3,7,1,1,1
50,99,17,#,11,2,T,1,318641683,0,a,1,20,30,2,0,380,0,1
100,99,1,#,13,#,T,0,328079370,0,L,2,999,0,2,0,1512,0,1
90,99,1,#,23,2,C,0,991595784,500,L,1,53,54,4,0,120,0,1
90,99,1,16,14,2,T,0,247572421,500,L,1,40,40,4,0,840,0,1
100,99,1,#,**,1,K,0,997575173,500,L,1,44,14,4,0,324,0,1
50,99,2,11,12,#,T,0,957234365,0,L,2,999,0,2,0,315,0,1
100,99,1,#,27,1,K,1,943084333,0,L,1,18,24,4,0,18984,0,1
10,3,1,#,**,1,N,1,943555623,0,L,1,35,44,2,7,1007,0,1
110,99,1,12,26,2,K,0,970503396,0,L,1,44,47,4,0,324,0,1
10,3,1,#,37,2,S,0,944702524,0,L,1,34,41,2,5,240,1,1
30,99,26,#,**,1,T,0,254524951,500,L,1,50,50,2,0,1,0,1
120,99,1,#,27,2,K,0,604623064,0,L,1,23,39,4,0,1000,0,1
80,99,1,#,4,1,H,1,203210783,0,a,1,35,53,2,0,2998,0,1
70,99,1,11,**,1,R,0,959255555,0,a,1,21,28,2,0,324,0,1
50,99,1,12,14,1,T,0,985338540,0,L,1,35,36,2,0,47880,0,1
3,10,99,#,27,2,K,0,614057101,0,a,1,31,47,2,3,610,1,1
100,99,1,12,13,2,T,0,977502182,0,a,1,21,26,3,0,324,0,1
100,99,1,#,11,2,T,0,325237948,0,L,1,40,27,4,0,324,0,1
70,99,1,#,40,2,Q,1,247010165,0,a,1,33,33,4,0,334,0,1
100,99,1,#,1,1,D,0,100468898,0,a,1,20,40,4,0,1,0,1
50,99,1,12,34,1,N,1,994972693,0,L,1,26,29,4,0,4100,1,1
80,99,1,#,13,2,T,0,254235236,500,L,1,37,39,4,0,302,0,1
50,99,1,12,1,2,T,0,986900086,0,L,1,53,54,2,0,324,0,1
70,99,1,11,**,1,T,1,954637072,0,L,1,33,39,2,0,1660,0,1
50,99,1,#,**,2,T,1,252788371,500,L,1,44,46,2,0,4104,0,1
180,99,1,#,**,2,H,1,247491652,500,#,1,34,35,4,0,1520,0,#
100,99,1,#,23,1,C,0,503136046,0,L,1,26,47,4,0,324,0,1
20,99,8,#,11,1,T,1,242553138,0,L,1,16,16,4,0,270,0,1
110,99,1,#,35,1,N,1,803517180,0,L,1,16,30,4,0,1080,0,1
120,99,1,#,12,2,T,0,313683131,0,L,1,18,36,4,0,960,0,1
20,99,1,11,23,2,C,1,992058745,0,a,1,47,18,4,0,1210,0,1
100,7,1,12,**,2,T,0,970111857,0,L,1,44,17,2,1,324,0,1
70,99,1,11,27,2,K,1,954598046,0,L,1,24,29,3,0,120,0,1
100,99,1,#,**,2,T,0,241479808,500,L,1,30,30,2,0,302,0,1
90,99,1,#,12,1,T,1,316853561,0,L,1,22,35,4,0,10445,0,1
80,99,1,#,17,2,R,1,703080966,0,a,1,21,39,4,0,3364,0,1
90,99,1,11,8,2,T,1,986593453,0,L,1,28,29,4,0,1007,0,1
60,99,1,#,9,2,Q,0,248562788,500,L,1,62,55,4,0,240,0,1
50,99,1,11,7,1,H,0,241279733,0,L,1,67,67,4,0,226,0,1
90,99,1,#,23,1,C,1,243512631,500,L,1,31,31,4,0,216,0,1
20,3,1,#,**,2,T,2,327025743,0,a,1,13,24,2,1,5720,0,1
60,99,17,12,10,2,T,1,308033720,0,L,1,32,24,2,0,3100,0,1
80,99,1,11,**,2,T,0,995770318,0,L,1,32,33,4,0,864,0,1
70,99,1,#,23,1,C,1,509035551,0,L,1,15,24,2,0,1000,0,1
40,8,1,11,14,1,K,0,948337640,0,L,1,29,36,2,1,20380,0,1
50,99,1,#,**,1,K,0,606775266,0,L,1,55,67,4,0,324,0,1
100,99,1,#,11,1,T,0,327261562,0,a,1,45,25,4,0,324,0,1
100,99,1,11,29,2,K,0,990696583,500,L,1,67,68,4,0,324,0,1
10,3,1,11,9,1,T,1,943005327,0,a,1,19,28,2,4,700,1,1
0,3,10,12,12,1,T,0,979080393,0,L,1,21,23,2,7,2610,0,1
120,99,1,#,**,1,N,0,804627608,0,L,1,19,28,4,0,58060,0,1
3,7,1,11,1,2,D,1,982930485,0,L,1,35,38,3,6,1400,0,1
100,99,1,11,22,2,C,0,959655222,0,a,1,49,56,2,0,302,0,1
100,99,1,11,40,2,Q,0,983674878,0,L,1,38,4,2,0,120,0,1
100,99,1,#,28,2,K,0,989803445,0,L,1,41,45,2,0,540,0,1
50,99,1,#,25,2,K,0,241778681,500,L,1,48,48,2,0,49900,0,1
80,99,1,12,**,2,T,1,988604787,0,L,1,20,21,4,0,594,0,1
20,99,1,#,**,1,T,1,997276566,500,#,1,51,16,2,0,1058,0,#
90,99,1,#,27,2,K,1,606373935,0,L,1,46,28,2,0,684,0,1
70,99,1,11,20,2,T,1,958337026,0,L,1,21,25,2,0,5690,0,1
80,99,1,12,**,2,T,0,993791737,0,L,1,41,42,4,0,2520,0,1
100,99,1,12,27,1,K,0,986675376,500,L,1,45,47,4,0,120,0,1
90,99,1,12,44,2,Q,1,972266582,0,a,1,44,50,4,0,4000,0,1
30,99,1,11,33,1,N,0,258714853,500,L,1,40,40,4,0,540,0,1
30,99,1,11,**,2,Q,0,252469387,500,L,1,46,46,4,0,240,0,1
100,99,99,#,4,1,H,0,200651217,0,L,1,39,58,4,0,324,0,1
100,99,1,12,37,2,S,1,987717095,0,L,1,30,32,4,0,334,0,1
80,99,10,12,20,2,T,0,951564626,0,a,1,36,44,3,0,2000,0,1
30,99,1,12,13,1,K,0,258901603,0,a,1,26,26,4,0,1,0,1
60,99,6,11,13,2,T,0,945671588,0,L,1,21,27,2,0,540,0,1
0,4,1,12,13,1,T,0,967456643,0,L,1,23,27,3,2,16130,0,1
80,99,1,12,**,2,T,1,978197874,0,L,1,36,38,4,0,537,0,1
60,99,17,#,2,2,H,1,945308077,0,L,1,17,23,2,0,1322,0,1
70,99,99,#,40,2,Q,1,904874993,0,L,1,27,17,2,0,505,0,1
100,99,1,11,35,1,N,0,959986130,0,a,1,54,61,4,0,130,0,1
60,99,8,#,27,1,K,0,603679894,0,L,1,19,37,2,0,840,0,1
100,99,1,11,33,1,K,1,967464713,0,L,1,28,32,2,0,500,0,1
20,6,1,#,27,1,K,0,996942959,0,L,1,39,14,2,1,550,0,1
100,99,1,11,**,2,T,0,327879894,0,L,1,44,52,4,0,324,0,1
5,3,1,12,13,1,T,0,249413215,0,a,1,21,21,2,1,360,1,1
100,99,1,11,23,1,C,0,509328263,0,L,1,35,42,2,0,540,0,1
50,99,1,#,**,2,N,1,255870744,0,a,1,42,44,2,0,540,0,1
50,99,1,16,14,1,T,0,993659553,500,L,1,25,28,2,0,480,0,1
50,99,1,#,**,1,K,1,252693790,500,L,1,51,51,4,0,581,0,1
100,99,1,#,**,2,R,0,971791185,0,L,1,45,21,2,0,324,0,1
5,3,28,#,40,1,Q,1,994700442,500,L,1,24,27,3,6,2280,0,1
100,99,17,#,11,2,K,0,948316241,0,L,1,18,26,90,0,302,0,1
50,99,10,#,27,2,K,1,249597361,0,L,1,29,30,2,0,830,0,1
60,99,17,#,14,1,T,1,942267206,0,L,1,19,25,2,0,3360,0,1
10,3,1,#,15,2,T,0,948982058,0,a,1,35,44,3,7,4020,1,1
100,99,1,#,**,1,C,0,503333207,0,a,1,24,45,4,0,6610,0,1
100,99,1,#,4,1,H,0,993583681,500,L,1,43,44,4,0,324,0,1
5,99,1,#,**,1,K,0,258250306,500,L,1,59,59,4,0,3063,0,1
80,99,1,12,1,2,D,1,990136504,0,L,1,39,40,4,0,9132,0,1
50,99,1,12,33,2,N,1,946918826,0,L,1,55,61,4,0,2100,0,1
20,99,1,11,**,1,T,1,252062354,0,L,1,47,18,4,0,18259,0,1
90,99,1,12,**,2,T,0,996956096,0,L,1,42,42,4,0,980,0,1
100,99,1,12,**,2,C,0,979902824,0,L,1,46,49,4,0,108,0,1
70,99,1,#,13,1,T,0,317577689,0,L,1,14,27,3,0,480,0,1
100,99,1,#,40,1,K,0,605107808,0,L,1,17,33,4,0,324,0,1
100,99,1,12,**,1,T,0,979125186,0,L,1,59,63,2,0,324,0,1
60,99,1,#,7,1,H,1,944654320,0,L,1,23,30,2,0,324,0,1
110,99,1,11,14,1,T,1,943821211,0,a,1,28,36,4,0,540,0,1
100,99,1,11,8,1,T,0,964282798,0,L,1,54,58,4,0,324,0,1
100,99,99,#,40,1,Q,0,903578981,0,L,1,32,47,4,0,324,0,1
50,99,8,#,14,1,T,0,325588726,0,L,1,22,35,2,0,1750,0,1
20,99,1,#,40,2,Q,1,907114301,0,L,1,29,13,4,0,1080,0,1
90,99,1,11,10,2,T,0,991346107,0,L,1,34,37,4,0,130,0,1
90,99,1,12,34,2,N,2,989223733,0,a,1,24,28,4,0,4136,0,1
80,99,1,#,23,2,C,0,253032758,500,L,1,36,38,4,0,4040,0,1
50,99,8,#,25,1,K,1,603438569,0,L,1,23,44,2,0,999,0,1
50,99,1,11,**,1,Q,1,971098199,0,a,1,61,67,2,0,6360,0,1
100,99,1,11,**,2,H,0,985944647,0,a,1,48,52,4,0,2592,0,1
100,99,1,#,**,2,S,0,403299251,0,L,1,17,33,4,0,120,0,1
100,99,1,#,35,2,N,0,804596127,0,L,1,47,23,2,0,960,0,1
10,99,1,#,**,2,C,2,515111769,0,L,1,61,47,2,0,2149,0,1
80,99,1,#,**,1,K,0,243319395,0,L,1,42,43,4,0,2800,0,1
30,99,1,11,**,1,Q,0,258768682,0,a,1,39,39,4,0,1,0,1
110,99,1,11,**,2,K,0,963218109,0,L,1,28,32,4,0,140,0,1
3,4,10,#,13,2,S,0,242004088,0,R,1,41,42,2,9,2400,0,1
120,99,1,#,**,2,T,1,324964896,0,L,1,35,48,4,0,13608,0,1
50,99,1,11,12,2,T,1,250481601,0,a,1,20,22,2,0,800,0,1
10,5,20,#,13,1,T,0,326674624,0,a,1,49,62,3,6,960,0,1
80,99,1,11,41,2,Q,1,969957361,0,L,1,29,32,4,0,56,0,1
90,99,1,#,47,1,Q,0,906860380,0,L,1,44,53,4,0,1000,0,1
5,3,1,11,7,2,T,0,970135101,0,L,1,43,46,2,9,480,1,1
50,99,1,12,**,1,T,1,240768659,500,L,1,71,71,3,0,1080,0,1
5,99,8,#,**,2,K,0,258904453,500,L,1,17,17,2,0,720,0,1
50,99,1,12,**,2,K,0,949828457,0,L,1,60,66,2,0,7280,0,1
100,99,1,#,28,1,K,0,958123842,0,L,1,52,59,2,0,302,0,1
30,99,1,#,11,1,T,1,252734949,0,a,1,22,24,2,0,130,0,1
100,99,2,#,1,1,D,0,103379856,0,L,1,61,49,2,0,395,0,1
100,99,1,#,11,2,T,0,951846858,0,L,1,20,26,4,0,648,0,1
50,99,20,#,15,1,H,0,205331961,0,L,1,15,24,2,0,120,0,1
1,7,1,#,7,1,D,0,244171992,0,a,1,20,22,2,6,980,1,1
70,99,17,11,**,2,H,0,961065057,0,L,1,18,25,3,0,1300,0,1
80,99,1,#,12,2,T,0,325501558,0,L,1,31,44,2,0,108,0,1
100,99,1,#,**,2,T,0,328560688,0,L,1,36,44,4,0,324,0,1
100,99,1,12,26,2,K,1,964698546,0,L,1,45,48,4,0,6898,0,1
110,99,1,11,**,2,K,0,986352869,500,L,1,39,40,4,0,360,0,1
50,99,1,#,33,1,T,1,941233934,0,L,1,31,38,2,0,700,0,1
60,99,1,11,**,1,R,0,253834015,500,L,1,34,34,2,0,3500,0,1
20,99,8,#,11,2,T,1,990989517,0,L,1,17,18,2,0,4000,0,1
50,99,1,#,**,1,T,1,249503571,500,#,1,66,66,4,0,432,0,0
100,10,21,#,28,2,K,0,990007884,0,L,1,33,37,3,3,100,1,1
110,99,1,#,40,2,N,1,803737362,0,L,1,36,49,3,0,226,0,1
5,3,1,12,14,2,T,1,986624095,0,a,1,24,28,3,6,5000,0,1
50,99,1,#,40,1,Q,1,903753497,0,L,1,16,36,2,0,400,0,1
50,99,1,#,7,1,H,0,204655358,0,L,1,28,38,2,0,6800,0,1
100,99,17,11,28,2,K,2,951455443,0,a,1,17,25,4,0,594,0,1
3,3,1,#,27,2,K,0,604382503,0,L,1,41,58,2,10,120,1,1
40,99,1,#,**,2,K,0,250073383,500,#,1,39,39,4,0,1487,0,#
100,99,1,12,**,2,T,0,984592656,0,L,1,37,39,4,0,240,0,1
50,99,10,#,14,2,T,1,315654678,0,L,1,52,68,4,0,480,0,1
100,99,1,12,**,1,Q,0,946034233,0,L,1,20,29,4,0,324,0,1
70,99,8,#,13,2,T,1,326770520,0,L,1,13,23,2,0,1274,0,1
40,99,1,12,**,1,T,1,987834471,0,L,1,45,46,4,0,4000,0,1
80,99,1,#,14,1,H,0,201285884,0,L,1,33,52,2,0,120,0,1
50,99,1,12,**,1,K,0,242225291,0,L,1,25,25,2,0,1000,0,1
90,99,1,#,**,1,K,0,241385324,500,L,1,36,38,4,0,324,0,1
120,99,1,#,14,1,T,0,313089454,0,L,1,22,41,4,0,40000,0,1
100,99,1,#,14,2,T,1,304457025,0,L,1,12,27,4,0,1585,0,1
110,99,1,12,28,1,K,0,947665795,0,L,1,21,27,4,0,540,0,1
120,99,1,12,28,2,K,1,953168795,0,L,1,27,19,4,0,6340,0,1
90,99,1,#,28,2,T,1,328671998,0,L,1,34,41,4,0,26800,0,1
10,99,1,11,**,1,H,0,256159112,500,L,1,26,26,2,0,1800,0,1
70,99,1,#,**,2,C,0,509431273,0,a,1,14,24,2,0,4320,0,1
30,4,1,11,**,1,T,0,960791095,0,L,1,22,27,2,1,9800,0,1
80,99,99,#,34,2,N,1,800447752,0,L,1,27,46,2,0,1000,0,1
50,99,1,11,2,2,H,0,995552139,500,L,1,30,30,2,0,110,0,1
50,6,1,#,23,1,C,1,506511407,0,L,1,41,59,2,1,1007,0,1
80,99,1,#,29,1,K,0,607558021,0,L,1,46,56,3,0,1540,0,1
60,99,1,11,27,1,K,1,616015704,0,a,1,30,40,2,0,1800,0,1
40,99,1,12,13,2,T,0,249622465,0,L,1,23,23,4,0,1620,0,1
50,99,10,#,13,2,T,0,990896891,0,L,1,61,64,4,0,360,1,1
80,99,1,#,27,1,K,1,605145611,0,L,1,15,31,4,0,500,0,1
10,4,1,#,14,1,T,0,240841334,0,a,1,46,15,2,3,840,0,1
60,99,1,#,**,2,T,1,304262889,0,L,1,18,34,2,0,500,0,1
50,99,27,#,13,1,T,0,990895427,0,L,1,28,30,4,0,2000,0,1
90,99,1,11,14,2,T,1,988552651,0,a,1,34,38,4,0,594,0,1
50,99,1,#,**,2,C,1,516416796,0,L,1,15,23,2,0,14076,0,1
100,10,8,#,44,2,Q,0,904632651,0,L,1,28,42,2,3,324,1,1
100,99,1,11,23,1,C,0,941205224,0,a,1,37,46,4,0,324,0,1
40,99,28,12,12,2,T,0,994138961,500,L,1,58,58,2,0,120,0,1
50,99,1,12,**,1,K,0,240925664,0,L,1,51,51,2,0,27760,0,1
3,7,8,#,13,2,T,0,315361224,0,L,1,29,45,2,6,1300,1,1
50,99,1,11,24,2,C,1,993441615,0,L,1,48,49,2,0,1167,0,1
100,99,1,12,8,1,T,0,941564627,0,a,1,19,28,4,0,1007,0,1
100,99,1,#,28,1,K,0,613486532,0,a,1,22,39,4,0,216,0,1
80,99,1,#,**,2,C,1,515379429,0,a,1,30,43,2,0,120,0,1
70,99,1,11,27,2,K,1,987751604,0,L,1,38,39,2,0,1620,0,1
3,10,1,11,21,2,T,0,961642397,0,L,1,23,27,2,3,2300,0,1
140,99,99,#,33,2,N,1,800613188,0,a,1,36,57,4,0,540,0,1
100,99,1,#,28,2,K,0,607506184,0,L,1,43,22,4,0,302,0,1
100,99,8,#,27,2,K,0,990533422,500,L,1,29,30,4,0,1967,0,1
50,99,1,11,12,2,T,0,996857710,0,a,1,22,25,4,0,700,0,1
10,5,1,#,13,1,T,0,989042602,0,L,1,58,60,2,8,525,0,1
100,99,1,11,**,2,H,0,962107640,0,L,1,21,25,4,0,3600,0,1
