id,contract_type,sex,age,pref,payway,identified_doc,career,domain,region,entry_age,selling_method,campaign
256570491,1,2,37,**,4,1,#,500,K,37,1,L
963339013,1,1,35,11,3,1,11,0,T,30,1,#
303957304,1,2,44,11,2,1,#,0,T,24,1,a
948565968,1,1,70,**,3,1,#,0,D,64,1,L
947199691,1,2,24,28,2,17,#,0,K,18,1,L
258296706,1,2,44,**,4,1,12,500,C,44,1,L
241618144,1,2,46,27,4,1,12,0,K,44,1,L
248950836,1,1,33,13,2,1,12,0,T,33,1,L
977608136,1,1,55,**,4,1,#,0,N,53,1,L
103861266,1,1,48,1,2,1,11,0,D,36,1,a
308305311,1,#,0,**,1,1,#,0,T,56,0,#
901938858,1,2,48,40,4,1,#,0,Q,31,1,L
974547687,1,1,51,**,2,1,#,0,T,49,1,L
606238744,1,1,34,34,4,1,#,0,K,23,1,L
952974596,1,2,49,14,4,1,11,0,T,44,1,L
997344925,2,#,0,16,1,3,12,0,T,999,51,#
247987935,1,1,49,14,2,1,12,0,T,46,1,L
986811970,1,2,34,13,4,8,11,0,T,32,1,L
979379397,1,2,34,33,2,1,#,10,N,33,#,#
983252168,1,1,62,28,3,8,#,0,K,60,61,P
252569661,2,#,0,13,90,99,#,900,T,999,#,9
990044394,1,2,69,12,2,1,16,500,T,68,1,L
985382860,1,2,35,21,2,23,#,0,C,33,1,L
240752349,1,1,32,13,1,99,#,99,T,30,0,#
248490282,2,#,0,23,2,3,#,0,T,999,51,9
967468108,1,1,51,**,4,1,#,0,T,48,1,L
200390442,1,1,66,5,2,1,#,0,H,44,1,a
240014185,1,2,44,27,2,8,12,500,K,44,1,L
615329834,2,1,999,27,2,1,#,0,K,999,0,L
943286179,1,1,38,**,4,1,11,0,C,32,1,L
965690751,1,2,54,**,4,1,#,0,K,50,1,M
601021660,1,1,74,27,4,99,#,0,K,55,1,L
313390141,1,2,43,13,4,5,#,0,T,29,1,L
308727654,2,#,0,13,2,3,#,0,T,999,51,9
987292320,1,2,44,13,2,26,12,0,T,43,1,L
257933601,1,2,55,28,2,1,12,0,K,55,1,a
988100059,1,1,55,40,2,1,12,0,Q,54,1,L
945816677,1,1,26,13,2,1,#,0,T,20,1,L
979759336,2,#,0,13,2,16,#,0,T,999,1,L
203338352,2,#,0,4,2,2,#,0,H,999,51,0
983065719,1,1,72,**,3,1,12,0,T,71,1,L
979156589,1,1,50,12,2,1,11,0,T,45,1,L
240938155,1,2,45,33,4,12,12,0,K,43,1,L
979464469,1,2,43,37,4,1,#,0,S,41,#,#
249554685,1,1,36,26,4,1,12,0,T,34,1,L
267053302,1,2,32,**,4,99,#,0,S,32,1,a
981867019,1,1,31,11,4,1,11,0,T,28,1,L
954888737,1,1,26,14,3,1,11,0,T,21,1,L
972134843,1,1,21,19,4,99,12,0,T,54,1,L
942750140,1,2,28,**,2,1,#,0,T,21,1,L
963674427,2,#,0,13,90,3,11,0,T,999,51,9
268533126,1,2,12,**,4,1,#,500,K,45,1,L
958134330,1,2,45,11,4,1,#,0,T,41,1,L
968087066,2,#,0,12,90,3,#,0,T,999,51,#
973143239,1,1,42,27,4,1,#,0,K,41,#,#
976641564,1,2,57,14,4,1,#,0,T,55,1,M
987090227,1,1,43,14,4,10,#,0,T,41,1,L
265016263,1,1,80,**,2,1,11,0,Q,79,1,R
989840271,2,#,0,13,1,3,#,0,T,999,51,#
970169671,1,1,28,38,4,1,11,0,S,22,1,L
957364058,1,1,20,**,2,1,#,0,C,16,1,L
947079115,1,1,37,**,3,1,#,0,S,32,1,L
958446925,1,1,33,13,2,1,11,0,T,28,1,L
804484792,1,2,79,32,2,1,11,0,N,69,1,L
996323279,1,#,0,11,4,1,#,0,T,32,#,#
996693665,1,1,37,27,4,1,#,0,K,35,1,M
978629186,1,1,39,27,4,6,12,0,K,37,1,L
966326333,1,2,50,29,4,1,11,0,K,48,1,L
969583298,1,1,67,**,2,1,#,0,T,64,1,L
987135215,2,#,0,13,1,16,#,0,T,999,#,#
966360085,1,2,42,27,4,99,#,0,K,39,1,L
906881282,1,1,39,47,4,1,12,0,Q,31,1,L
516619534,1,1,44,27,4,1,11,0,K,37,1,L
303347580,1,2,48,10,4,1,#,0,T,30,1,L
318197799,1,2,76,13,2,6,#,0,T,67,0,0
961878951,1,1,47,1,4,1,#,0,D,44,1,L
957192947,1,1,20,27,2,17,#,0,K,16,1,L
243980105,1,1,51,23,4,1,12,500,C,50,1,L
241689875,2,#,0,13,90,3,#,0,T,999,51,#
971954614,1,2,47,44,4,1,11,0,Q,44,1,L
253999394,1,1,27,**,4,1,#,500,S,27,1,R
700560172,1,1,33,**,4,1,#,0,R,17,1,L
982479458,2,#,0,13,90,3,#,0,T,999,51,#
982236050,1,1,14,13,4,99,#,0,T,44,1,L
996028298,2,#,0,13,1,1,12,0,T,999,1,L
985750481,1,1,33,23,4,1,#,0,C,32,1,L
973832293,1,2,65,**,4,1,#,0,T,62,1,L
904533518,1,1,29,40,4,1,#,0,Q,15,1,L
978981783,1,1,28,21,2,1,#,0,T,26,1,M
958330861,2,#,0,14,2,99,11,0,T,999,1,L
605895556,1,2,80,25,4,1,#,0,K,37,1,a
995260801,1,1,42,23,3,1,16,500,C,42,1,L
963454584,1,1,87,44,4,10,#,0,Q,85,1,L
974697710,1,2,51,27,4,1,#,0,K,49,1,M
964962096,1,2,24,27,3,1,11,0,K,19,1,L
975428961,1,2,35,8,2,6,#,0,T,33,1,L
992556158,1,2,29,11,2,1,#,500,T,27,1,L
516312586,1,1,43,23,4,1,#,0,C,34,1,L
318662363,1,2,32,8,2,1,#,0,T,24,1,L
971189741,1,2,17,1,4,1,#,0,D,52,1,L
968719402,1,1,35,**,4,1,#,0,T,33,1,L
700571923,1,1,59,18,2,1,#,0,R,43,1,L
251810960,1,2,45,**,4,1,11,0,K,43,1,L
309158198,1,2,37,13,4,6,#,0,T,26,1,L
509046769,1,2,56,21,2,8,#,0,C,48,1,L
104142939,1,1,56,1,2,1,#,0,D,47,1,L
803612131,1,2,56,34,3,99,#,0,N,42,1,L
340447174,1,1,42,14,4,1,11,0,T,35,1,L
974625194,1,1,47,**,2,1,#,0,C,45,1,L
948476068,1,2,85,24,2,8,#,0,C,78,1,a
257025844,1,1,43,23,2,1,12,0,C,43,1,a
951921357,1,2,63,27,2,99,#,0,K,59,0,#
318505631,1,2,33,11,2,1,11,0,T,25,1,L
944402377,1,2,51,23,4,10,#,0,C,44,1,M
985821628,1,1,51,**,4,1,12,0,N,49,1,R
327390575,1,2,21,**,4,1,#,0,T,49,1,L
961557313,1,2,50,28,3,1,#,0,K,48,1,#
996077719,2,#,0,**,90,3,#,0,T,999,51,9
969779351,1,1,46,11,2,1,#,0,T,42,#,#
254536310,2,#,0,16,1,3,#,0,T,999,51,9
983729605,1,2,5,3,4,1,12,0,H,28,1,L
506253687,1,2,55,22,2,1,#,0,C,39,1,R
249730334,1,1,16,**,4,1,#,500,R,44,1,L
976646140,1,1,41,20,2,10,#,0,T,39,#,#
254985019,1,1,55,**,4,1,#,0,T,55,1,a
263979935,1,1,18,**,4,8,12,500,T,18,1,L
309837694,2,#,0,13,2,3,#,0,T,999,51,#
969215889,1,1,33,11,4,1,#,0,T,31,1,L
252898011,1,1,34,**,4,1,12,500,H,34,#,9
965769844,1,1,82,**,4,1,12,0,T,78,1,L
508729578,1,1,27,12,2,1,#,0,C,15,1,a
803684125,2,2,999,33,2,1,#,0,N,999,1,0
963938799,1,1,44,12,2,8,#,0,T,42,1,M
256200375,2,#,0,13,2,16,#,0,T,999,51,9
270810326,1,1,32,**,4,1,12,0,K,32,1,a
304257398,1,1,74,8,4,1,#,0,T,58,1,0
403869871,1,2,44,**,4,1,11,0,S,37,1,L
300270685,1,1,60,13,2,1,#,0,T,39,1,L
963839936,1,2,22,**,2,1,#,0,T,19,1,M
967546565,1,2,63,**,4,1,#,0,T,61,61,P
971448091,1,1,65,**,4,1,11,0,Q,63,1,L
504607896,1,1,49,22,4,1,#,0,C,32,1,L
264730097,1,1,4,**,4,1,12,0,Q,29,1,a
943565121,1,2,49,13,4,1,12,0,T,46,1,L
303949385,1,1,65,14,2,8,#,0,T,48,1,L
907069523,1,2,33,**,2,1,#,0,Q,25,1,L
200539943,1,1,73,4,2,1,#,0,H,53,1,L
314951158,1,2,60,13,4,1,#,0,T,43,1,L
275567401,1,1,77,**,3,1,12,0,R,77,1,L
963496655,1,1,45,23,4,1,#,0,C,43,1,L
981159246,1,1,83,21,2,1,#,0,C,81,1,L
966421774,1,1,40,13,1,99,#,99,T,36,1,L
967896311,1,1,52,34,4,1,11,0,N,48,1,L
973266808,1,1,48,**,4,1,#,0,T,46,1,L
242409498,1,1,47,12,2,1,12,0,T,47,1,L
963771633,1,2,25,40,2,1,#,0,Q,21,1,L
960908894,1,1,36,13,4,1,12,0,T,32,1,L
504187150,1,1,47,22,4,99,#,0,C,29,1,L
974147837,1,1,42,13,1,99,#,99,T,38,1,L
262982965,1,1,14,**,4,1,#,0,T,45,1,a
274882040,2,#,0,13,4,16,#,0,T,999,#,9
991294815,1,1,47,33,3,1,#,500,N,46,1,R
953773776,1,1,64,1,2,1,#,0,D,59,1,L
991437934,1,1,36,35,4,1,11,500,N,34,1,L
945809664,1,1,16,36,2,1,#,0,S,34,1,L
989186660,1,1,33,26,4,10,#,0,K,32,1,L
958484120,1,1,67,21,4,1,#,0,C,62,1,L
963793264,1,1,36,**,4,1,#,0,C,33,1,R
308871968,1,2,48,40,4,20,#,0,T,37,1,a
607240255,1,1,67,28,4,1,#,0,K,58,1,L
515232260,1,2,73,23,3,1,#,0,C,62,0,0
975540920,1,1,54,8,2,1,#,10,T,53,#,#
906361259,2,#,0,13,2,98,11,0,T,999,51,#
980193683,2,#,0,13,2,1,#,0,T,999,1,L
950788357,1,2,34,13,4,10,#,0,T,29,1,L
987907081,2,#,0,12,4,1,12,0,T,999,1,L
982161891,1,1,17,27,4,1,#,0,K,49,1,L
258840559,1,1,27,40,2,1,11,0,Q,26,1,a
953182965,1,1,26,13,1,1,#,99,T,21,0,#
970287996,1,2,46,13,4,99,#,0,T,44,61,P
261870763,1,2,30,**,2,1,#,0,C,33,1,a
956453829,1,1,28,33,4,1,#,10,N,24,#,#
975529079,1,1,44,**,2,1,#,0,K,41,1,L
947349676,1,1,47,46,3,1,11,0,T,43,1,L
962102720,2,#,0,13,3,1,12,0,T,999,1,N
971872184,2,#,0,40,2,1,11,0,T,999,1,L
950412007,2,#,0,13,90,1,#,0,T,999,51,#
979607828,1,2,20,**,4,1,11,0,H,50,1,L
269068805,1,2,52,**,2,1,16,500,T,51,1,L
100390352,1,1,55,1,2,1,#,0,D,37,1,L
254789337,1,1,47,**,2,1,11,500,T,47,1,L
968755042,1,1,43,**,4,1,#,0,T,41,1,M
800926003,1,1,40,34,4,1,#,0,N,19,1,a
983925746,1,1,68,11,4,1,12,500,T,66,1,L
943091484,1,1,33,**,4,1,11,0,T,26,1,L
993907812,1,1,31,13,1,99,#,99,T,30,0,#
985536030,2,#,0,13,1,16,#,0,T,999,1,M
262744474,1,1,18,11,4,1,#,500,T,43,1,L
103565692,1,2,30,1,2,2,#,0,D,52,1,a
962063019,1,1,47,23,4,1,#,0,C,45,#,#
900567564,1,1,64,40,2,99,#,0,Q,44,1,L
994484574,2,#,0,13,1,16,#,500,T,999,#,#
962179348,1,1,42,21,2,1,11,0,C,36,1,a
259330867,1,1,31,**,2,1,#,0,S,31,1,a
244200430,1,1,17,35,2,1,#,0,N,45,1,L
260969465,1,1,22,14,4,1,#,0,T,22,1,a
973116802,1,1,56,23,2,1,#,0,C,54,1,L
996148604,1,1,41,44,4,1,#,500,Q,41,1,L
990600791,1,1,46,28,4,1,12,0,K,45,1,L
254713617,1,1,21,35,3,1,12,0,N,21,1,a
994501579,1,2,37,34,4,1,12,500,N,31,1,L
994438150,1,1,40,23,2,26,#,0,C,40,1,R
317697332,1,1,46,8,2,1,11,0,T,36,1,L
505860895,1,1,64,23,4,99,#,0,C,46,1,L
308360812,1,#,0,23,4,5,#,0,T,28,1,0
515565026,2,#,0,23,4,2,12,0,C,999,1,0
973282134,1,2,44,4,4,1,#,0,H,42,1,M
975347452,1,2,47,23,4,99,#,0,C,44,1,L
978652706,1,2,32,40,4,10,#,0,Q,30,1,L
985447696,1,1,33,28,4,1,12,0,K,31,1,L
255000184,1,2,55,**,2,1,16,500,T,54,1,L
605340280,1,#,0,28,2,1,#,0,K,49,1,0
985003968,1,1,66,**,2,1,#,500,K,65,#,#
985349052,1,2,19,**,4,1,12,0,T,35,1,a
901348554,1,#,0,40,4,99,#,0,Q,34,1,0
254981213,1,1,38,**,4,1,12,500,T,38,#,9
263463795,1,2,50,**,4,1,#,0,K,49,1,a
967161512,1,2,24,8,2,10,#,0,T,22,#,#
969421561,1,2,43,27,3,22,12,0,K,40,1,L
270469872,1,1,21,**,2,8,11,0,T,21,1,a
997387595,1,2,38,**,3,1,11,500,R,38,#,#
243134309,1,2,30,23,4,1,#,500,C,30,1,L
324097552,1,2,77,11,4,99,#,0,T,60,1,R
944720346,2,#,0,33,2,16,#,0,T,999,1,L
251631325,2,#,0,13,90,99,#,900,T,999,#,9
980632554,1,1,41,13,2,1,#,0,T,37,1,L
249632179,1,2,71,**,4,1,#,0,T,71,1,L
262831962,1,#,0,34,4,99,#,1610,N,47,#,9
960673048,1,1,31,21,4,1,11,0,C,26,1,L
970500573,1,2,46,**,4,1,12,0,T,43,1,L
987957524,1,2,47,**,90,1,11,0,T,46,1,L
259712423,2,#,0,14,2,3,#,0,T,999,1,R
976601549,2,#,0,**,4,3,11,0,T,999,1,0
992488546,1,2,43,13,4,1,#,500,T,42,1,L
241174875,1,1,1,31,4,1,12,0,N,23,1,L
254742817,1,2,42,25,4,1,11,0,K,42,1,a
986465315,1,2,61,**,2,1,11,500,T,57,1,L
996573622,1,2,29,30,4,1,#,0,K,28,1,R
994557302,1,2,64,**,2,26,#,0,T,64,#,#
972435693,1,2,27,11,2,1,11,0,T,23,1,L
978953445,1,2,44,13,2,99,#,0,T,42,1,M
982729047,1,2,40,24,2,1,#,0,C,38,1,L
803199094,1,1,50,33,2,1,#,0,N,35,1,L
267024299,2,#,0,4,90,99,#,2300,T,999,#,9
961717335,1,2,51,26,4,1,11,0,K,49,1,L
604155330,1,1,57,27,4,1,#,0,K,41,0,L
258781899,1,2,38,**,4,1,11,0,C,38,1,L
954057606,1,1,16,21,4,99,#,0,C,49,61,P
270367161,1,2,58,**,4,1,#,500,K,58,#,9
967912424,1,2,51,12,2,1,11,0,T,46,61,P
970081934,1,1,34,11,2,1,#,0,T,32,#,#
269440940,1,2,27,**,2,1,12,0,N,26,1,a
315687107,1,2,58,14,2,1,#,0,T,40,1,a
614106186,1,2,48,27,2,20,#,0,K,31,1,a
967401790,1,1,53,11,2,1,#,0,T,50,1,L
516247820,1,#,0,23,2,1,#,0,C,46,1,0
986500921,1,1,29,23,4,1,11,0,T,28,1,L
243857988,1,1,21,27,3,1,12,0,T,18,1,a
983392770,1,1,48,**,4,1,#,500,K,46,1,L
252649921,1,2,58,13,4,1,16,500,T,58,1,L
252938185,1,2,49,24,2,1,#,500,C,49,1,R
803704444,1,1,40,32,4,99,#,0,N,27,1,L
244894557,1,#,0,0,1,99,#,1610,C,49,#,9
241168126,1,1,81,11,2,1,12,0,T,46,1,R
981228167,1,2,20,31,2,1,#,0,N,66,1,L
240830229,1,1,55,40,4,1,15,500,Q,53,1,L
268141355,1,2,38,13,4,6,12,0,T,37,1,a
960876099,1,2,35,17,4,1,11,0,R,28,1,L
249808836,1,1,53,25,4,1,12,0,K,53,1,L
949172510,1,1,35,28,3,1,11,0,K,29,1,L
327400094,2,#,0,12,2,16,#,0,T,999,1,L
254678790,1,1,57,22,4,1,#,500,C,57,1,L
962813607,1,1,23,**,4,1,11,0,T,60,1,L
251821332,1,1,58,**,4,1,12,0,Q,57,1,L
974408826,2,#,0,13,90,3,#,0,T,999,51,#
951271344,1,2,21,27,2,6,12,0,K,15,1,L
950835761,1,1,79,**,2,1,#,0,K,74,61,P
994062383,1,2,27,**,4,1,#,500,H,26,1,R
261398643,1,2,51,**,4,1,12,0,C,51,1,a
262355717,1,1,15,1,2,1,#,0,D,42,1,a
308291864,1,1,32,13,4,8,#,0,T,20,1,L
976704048,1,2,23,**,4,6,#,0,K,21,1,M
261664066,1,2,49,**,4,1,12,500,H,49,#,9
251379956,1,1,24,1,3,1,12,0,D,22,1,L
506649290,1,2,47,23,2,1,#,0,C,30,1,L
315373756,1,1,62,**,4,1,#,0,T,15,1,0
948861118,1,2,4,28,4,1,11,0,K,27,1,L
986259912,1,1,33,**,4,1,#,500,D,32,1,L
977715032,1,2,40,1,2,1,12,0,T,37,1,L
968718487,1,1,20,11,3,17,11,0,T,17,1,L
988447486,1,2,13,**,4,1,12,0,Q,41,1,L
993147231,1,2,76,23,2,1,11,0,C,75,1,R
340210217,1,2,32,13,4,10,#,0,T,25,1,L
953662637,1,2,25,6,4,1,12,0,T,22,1,L
944340874,1,2,54,3,4,1,#,0,H,45,1,L
954668328,1,2,51,**,4,27,#,0,C,43,1,L
987698679,1,1,63,14,4,1,11,0,T,62,1,L
982876036,1,1,36,13,4,1,#,500,T,35,1,L
991805358,1,2,13,26,4,1,11,500,K,56,1,L
253526924,1,2,34,26,2,6,#,500,K,32,1,L
804897854,1,1,37,39,3,1,#,0,N,29,1,L
315080012,1,1,70,**,2,1,#,0,T,51,0,L
613843874,1,1,55,27,2,1,#,0,K,39,1,a
995338831,1,1,26,13,2,1,12,0,T,26,1,L
949475191,1,1,65,23,2,1,#,0,C,59,1,L
258499690,1,2,38,**,4,1,12,0,C,38,1,a
613439472,1,#,0,28,4,1,#,0,K,40,1,0
248004286,1,2,28,9,4,1,12,0,T,33,1,a
984501124,1,1,24,21,2,1,#,0,C,23,1,M
946799462,1,2,26,27,2,17,12,0,K,17,1,L
988333405,1,1,22,14,3,8,#,0,T,20,1,L
975423613,1,2,40,22,2,6,#,0,C,38,1,L
983174040,1,2,22,27,3,27,#,0,K,20,0,L
241406666,2,#,0,13,2,16,11,0,T,999,51,9
958887967,1,2,29,40,4,10,11,0,Q,25,1,L
614482836,1,2,48,28,4,99,#,0,K,36,1,L
301428753,1,2,61,13,2,6,#,0,T,41,1,L
974744277,1,1,39,1,2,1,#,0,D,34,1,L
988375715,1,1,26,**,2,1,12,0,K,25,1,L
965577434,2,#,0,27,1,99,#,0,T,999,51,#
962195261,1,2,57,27,2,5,11,0,K,54,1,L
981863877,1,2,43,**,2,1,12,0,K,44,1,a
244220596,1,2,41,28,4,1,12,0,T,46,1,L
953798328,1,1,27,11,4,1,11,0,T,20,1,a
318460953,2,#,0,13,4,99,12,0,T,999,1,L
985257446,1,1,60,**,2,1,#,0,T,59,1,L
959986130,1,1,61,35,4,1,11,0,N,54,1,a
258937026,1,2,30,22,4,1,#,0,C,30,1,a
996832390,1,1,58,26,3,1,#,500,K,58,1,L
254763555,2,#,0,13,4,3,#,0,T,999,#,9
987289090,1,1,56,,1,1,#,0,K,54,0,#
262666540,1,2,62,**,4,1,#,500,T,62,#,9
261384930,1,1,61,28,2,28,#,500,K,61,1,L
989084023,1,1,45,22,4,1,11,0,C,43,1,L
988237074,1,1,47,**,2,1,#,0,T,45,1,L
248217805,1,1,33,13,1,99,#,99,T,31,0,#
947324959,1,2,15,21,2,1,#,0,C,37,1,L
261861000,1,2,13,13,4,1,12,0,T,42,1,a
516521165,1,1,59,**,4,1,12,0,T,52,1,L
981578948,1,1,56,27,4,1,12,0,K,54,1,L
507422960,1,1,52,23,4,1,#,0,C,40,1,L
992954708,1,1,74,**,2,1,#,0,Q,73,1,L
968409574,1,2,52,28,4,1,#,0,K,50,1,M
509429697,1,2,41,**,4,1,#,0,C,35,0,#
240285684,1,1,51,**,4,1,12,500,H,48,1,L
805030343,1,1,25,35,3,1,#,0,N,15,1,L
956193012,1,1,26,13,1,1,#,99,T,21,1,L
953370842,1,2,35,13,4,1,11,0,T,31,1,L
241497310,1,1,52,**,4,1,#,500,K,51,1,L
993313578,1,2,40,**,4,1,#,500,K,38,1,L
982611417,2,#,0,9,2,3,12,0,T,999,1,#
972436903,2,#,0,28,2,3,11,0,T,999,1,L
992784460,1,1,42,27,2,1,#,500,K,41,#,#
996861370,1,2,48,**,4,1,11,0,Q,45,1,L
979378987,1,1,47,40,4,1,#,0,Q,45,1,L
970092167,2,#,0,13,90,3,#,0,T,999,51,#
260348611,1,#,0,13,1,99,#,1610,T,36,#,9
304464239,1,1,48,12,4,1,#,0,T,33,1,L
972233328,1,2,57,**,2,1,#,0,T,55,1,L
263153410,1,1,44,23,4,1,12,0,T,43,1,a
973108954,1,2,54,13,4,10,12,0,T,50,61,P
905591933,1,#,0,40,4,1,#,0,Q,27,1,#
981952819,1,1,51,1,1,1,#,0,T,48,61,P
253480053,1,2,64,27,4,1,#,500,K,64,1,L
260319201,2,#,0,28,1,1,11,0,T,999,51,9
264358428,1,2,20,40,4,1,12,0,Q,47,1,a
104119406,1,2,55,1,4,1,#,0,D,51,0,0
241441840,1,2,19,13,4,8,12,0,T,19,1,L
989254834,1,1,62,11,2,1,12,0,T,61,1,L
965469905,1,2,24,23,4,1,#,0,C,22,1,L
981045131,1,1,17,21,2,1,#,0,C,44,1,L
252228586,1,2,46,23,4,1,#,500,C,45,#,9
969957826,1,2,29,**,2,1,#,100,T,26,1,L
990509987,1,2,54,24,2,1,11,0,C,52,1,L
240858815,2,#,0,27,2,1,#,500,T,999,1,L
942607839,1,2,30,**,90,1,11,0,T,23,1,L
979201975,1,2,52,**,2,1,#,0,N,50,1,L
327670561,1,1,51,14,4,1,12,0,T,43,1,L
245549359,1,1,75,**,2,1,#,500,T,75,1,L
254502683,1,2,46,**,2,1,12,0,K,46,1,a
958981161,1,1,30,23,4,1,#,0,T,26,#,#
993726625,1,1,12,**,4,1,12,0,T,35,1,L
987794092,1,2,25,27,2,1,#,0,K,24,1,L
962375985,1,1,33,13,90,99,#,320,C,29,#,#
103536204,1,2,48,1,4,99,#,0,D,35,1,0
996200524,1,1,31,**,4,1,#,500,T,29,1,L
268426659,1,1,46,40,4,1,#,500,Q,45,#,9
615148931,1,2,69,25,3,20,#,0,K,58,0,0
902070786,1,2,63,27,4,1,#,0,Q,46,1,L
997212107,1,1,55,27,2,1,11,500,K,55,1,L
944678062,2,#,0,32,2,3,#,0,T,999,51,#
300315418,1,1,45,13,4,1,#,0,T,23,1,L
961923864,1,1,45,**,2,1,#,0,T,42,1,M
947275136,1,1,60,**,1,1,11,0,T,54,1,L
996997709,1,2,33,2,4,1,#,500,H,33,1,L
968146107,1,2,39,23,4,1,#,0,C,37,#,#
994071332,2,#,0,14,90,3,#,0,T,999,51,9
252699129,1,2,49,**,4,1,#,0,T,55,1,L
964917285,1,2,48,**,2,1,#,0,T,46,1,M
613506166,1,2,44,27,4,8,#,0,K,27,1,a
328190581,1,2,41,14,2,1,#,0,T,34,1,L
963706620,1,2,46,**,4,10,#,0,K,44,1,M
952064118,1,1,69,**,2,1,12,0,T,61,1,a
988123891,1,2,69,36,1,1,#,0,S,68,#,#
509301690,1,2,26,23,4,1,#,0,C,19,1,L
324210543,1,1,60,13,2,1,#,0,T,46,1,L
703474697,1,2,24,18,2,1,#,0,R,48,1,L
327949488,1,1,38,9,3,1,#,0,T,29,1,#
962805769,1,2,44,**,2,23,#,0,T,42,1,M
506084754,1,1,69,23,2,1,#,0,C,53,1,0
969708971,1,1,37,21,4,1,11,0,C,34,1,L
974509132,2,#,0,13,2,3,#,0,T,999,51,#
953712195,1,2,53,**,4,1,12,0,T,45,1,L
974657398,1,2,32,16,2,1,#,0,R,29,1,L
301530501,1,2,41,13,4,1,#,0,T,21,1,L
979735814,1,2,37,1,4,1,#,10,D,35,#,#
263119446,1,1,43,**,4,1,#,0,D,44,1,a
965766644,1,2,30,16,4,1,#,0,R,27,#,#
804666046,1,1,44,33,4,1,#,0,N,35,1,R
249269650,1,2,27,11,2,1,#,500,T,27,1,L
274006504,2,#,0,13,4,1,#,500,T,999,#,9
309573967,2,#,0,13,90,3,#,0,T,999,51,#
972704380,1,2,32,28,4,10,#,0,K,30,1,M
991497655,1,1,40,5,4,1,11,0,H,38,1,L
950478927,1,1,35,17,2,1,11,0,R,30,1,L
316761031,2,1,999,13,2,16,#,0,T,999,1,L
996515914,1,2,43,**,4,1,#,0,K,42,1,L
985790780,1,2,24,29,4,10,#,0,T,23,1,L
508312359,1,1,61,23,3,1,#,0,C,51,1,L
403008771,1,2,33,47,4,1,#,0,S,16,1,L
977810117,1,2,42,39,4,10,12,0,S,39,1,L
954670314,1,2,45,23,4,1,#,0,C,40,1,M
958056918,2,#,0,**,1,99,#,0,T,999,0,#
104285075,1,2,58,13,4,20,12,0,D,51,1,L
500149588,1,1,64,22,2,1,#,0,C,42,1,L
984106376,1,1,66,**,2,1,#,500,D,65,1,L
961196048,1,2,39,**,2,1,#,0,Q,35,1,L
269393256,1,1,67,**,2,99,#,0,T,67,1,a
948805647,1,1,43,13,2,99,#,0,T,39,1,L
251435402,1,2,35,27,4,1,12,0,K,33,1,L
964077490,1,2,32,9,2,1,#,0,T,29,1,L
605887162,1,2,28,27,4,1,#,0,K,47,1,a
960653427,1,1,25,13,3,1,11,0,Q,21,1,L
972637853,1,2,26,14,4,1,#,0,T,24,1,L
507013369,1,1,55,23,2,1,#,0,C,41,1,L
971655910,1,1,37,13,4,10,#,0,T,34,1,M
513461999,1,2,50,23,3,99,#,0,C,35,1,L
955047837,1,1,48,11,2,1,#,0,T,44,1,L
959780426,1,1,41,13,4,1,11,0,T,34,1,a
324882903,1,2,63,14,2,1,#,0,T,49,1,L
967479735,1,2,26,28,4,10,#,0,T,24,#,#
308668680,1,1,52,13,4,1,#,0,T,43,1,a
994179750,1,1,51,14,4,99,#,0,T,50,#,#
613411220,1,1,42,27,3,1,#,0,K,26,1,L
952750388,1,1,66,**,4,1,#,0,T,61,1,L
323666782,1,2,39,8,4,8,#,0,T,24,1,L
988510993,1,1,23,40,3,1,12,0,Q,21,1,L
942373141,1,1,35,**,2,1,#,0,Q,28,1,L
974829343,1,1,57,**,2,1,12,0,K,52,1,a
606662640,1,2,34,28,4,17,#,0,K,22,1,a
946399406,1,1,28,34,2,1,#,0,N,22,1,L
978132797,1,2,15,8,2,21,#,0,T,13,#,#
977788419,1,1,51,1,4,1,12,500,D,49,1,L
308107995,2,#,0,15,90,99,#,0,T,999,51,#
990292271,1,1,58,**,4,1,11,0,T,56,1,L
253586525,1,1,42,4,4,1,#,500,H,42,1,L
253800248,1,2,50,26,2,1,12,0,K,50,1,L
988749945,1,1,44,11,4,1,12,0,T,43,1,L
247001942,1,1,32,42,4,1,12,500,Q,32,1,L
951915297,1,1,25,23,2,1,#,0,C,17,1,a
264793149,1,2,45,**,4,1,12,0,D,44,1,a
990272416,1,1,41,1,4,1,#,500,D,40,1,L
314500203,1,2,59,14,4,1,#,0,T,42,1,L
605442822,1,1,16,27,2,1,#,0,K,32,1,L
977375629,1,1,65,43,2,99,#,0,Q,63,1,L
954919495,1,2,40,10,2,1,11,0,T,35,1,L
976768475,1,2,58,28,4,8,#,0,K,56,61,P
323783211,1,2,52,11,4,99,#,0,T,37,1,0
907509326,1,1,51,**,4,1,11,0,T,41,1,a
973314042,1,2,38,28,4,1,#,0,K,36,61,P
976731603,1,1,48,14,3,1,#,0,T,43,1,a
962600721,1,2,45,13,4,1,#,0,T,43,1,M
307495048,1,2,56,11,4,99,#,0,T,48,1,L
994570073,1,1,46,34,4,1,12,0,N,45,1,L
968205073,1,2,72,47,2,8,12,0,Q,69,1,L
966853576,1,1,25,**,3,1,#,0,R,23,1,M
247609984,1,2,62,23,2,1,11,500,C,61,1,L
