identified_doc,id,sex,bill_updage_count,paid_flg,selling_method,campaign,arrears_count,pref,arrears_at,age,region,career,contract_type,customer_rank,amount,entry_age,domain,payway
1,989157084,2,1,0,1,L,0,13,99,49,T,11,1,90,3037,48,500,4
1,948967354,1,0,0,1,L,0,11,99,28,T,#,1,70,29180,23,0,2
1,605192449,1,0,0,1,L,0,11,99,31,K,#,1,100,380,15,0,4
1,501036016,1,1,0,1,L,0,23,99,41,C,#,1,80,40000,21,0,2
1,318611350,2,0,0,1,L,0,13,99,41,T,#,1,100,3240,33,0,4
1,255046205,1,0,0,1,L,0,12,99,29,T,12,1,30,6478,29,500,4
1,245765866,2,1,0,1,L,4,**,8,37,K,12,1,20,328,40,0,2
1,503204810,2,1,0,1,a,7,23,3,48,C,#,1,0,400,27,0,2
1,996741378,2,1,1,1,L,3,**,5,26,T,11,1,10,240,23,0,3
1,906382449,2,0,0,1,L,0,40,99,45,Q,12,1,110,960,32,0,2
1,907509326,1,1,0,1,a,0,**,99,51,T,11,1,100,1639,41,0,4
17,942576954,2,0,0,1,L,0,13,99,27,T,#,1,90,3240,21,0,4
1,906129113,1,0,0,1,a,0,40,99,41,Q,#,1,100,432,29,0,2
1,982385763,2,0,0,1,L,0,**,99,35,C,11,1,90,3422,33,500,4
8,316800421,2,0,0,1,a,0,14,99,28,T,#,1,100,1620,46,0,4
26,508179679,1,0,1,1,L,3,23,10,54,C,#,1,100,540,41,0,2
1,972435693,2,0,0,1,L,1,11,12,27,T,11,1,100,3110,23,0,2
1,905546162,2,0,0,1,L,0,27,99,31,Q,#,1,100,540,19,0,4
1,988567069,1,0,0,1,a,0,27,99,42,T,12,1,90,1800,38,0,4
1,315659234,2,0,0,1,a,0,13,99,52,T,#,1,100,324,39,0,4
1,604768620,2,1,0,1,L,0,27,99,43,K,#,1,90,1480,26,0,2
99,326517639,1,1,0,1,a,0,12,99,22,T,#,1,130,12887,45,0,4
8,242998492,1,1,1,1,L,3,23,3,15,C,#,1,0,2160,15,0,2
1,242025125,2,0,0,1,L,1,**,8,23,K,#,1,50,3600,21,0,4
99,803979407,2,0,0,1,L,0,33,99,38,N,#,1,90,960,24,0,3
1,248571419,2,1,0,1,L,0,29,99,58,K,12,1,60,24304,58,500,3
8,250274377,1,1,0,1,L,0,13,99,86,T,#,1,40,2138,84,500,2
1,514271428,1,0,0,1,L,0,23,99,69,C,#,1,50,120,55,0,2
1,248148344,1,0,0,1,L,0,**,99,16,N,11,1,20,1920,38,500,2
1,241946221,2,0,0,1,L,0,**,99,24,C,#,1,90,100,24,500,4
1,947312768,1,0,1,1,L,5,13,3,24,T,12,1,0,130,58,0,2
1,325586497,2,1,0,1,L,0,14,99,38,T,#,1,120,375,26,0,4
1,969908791,2,0,0,1,L,0,28,99,21,K,#,1,90,1,31,0,4
1,252846817,1,1,0,1,L,0,27,99,63,K,11,1,50,1080,63,500,4
8,318175170,1,1,0,1,L,0,**,99,21,T,#,1,40,13776,12,0,2
1,243847224,2,0,0,1,L,0,**,99,70,C,#,1,50,120,70,500,4
17,944781629,2,0,0,1,L,0,13,99,29,T,#,1,100,324,20,0,4
1,953057819,1,0,0,1,a,0,28,99,22,K,12,1,80,10000,21,0,4
99,901385880,2,0,0,1,L,0,44,99,56,Q,#,1,80,1,38,0,2
1,252502064,2,0,0,1,a,0,**,99,32,Q,12,1,100,461,30,0,4
1,515548120,1,0,0,1,a,0,26,99,48,K,11,1,100,648,35,0,2
99,203857430,1,0,0,1,L,0,4,99,42,H,#,1,0,250,28,0,2
1,249457827,1,0,0,1,L,0,**,99,46,T,11,1,90,2000,44,500,4
28,249982625,2,0,0,1,L,0,28,99,12,K,#,1,20,1,67,500,4
1,241464955,1,0,0,1,L,0,27,99,39,K,12,1,90,240,39,500,4
1,249463201,1,1,0,1,L,0,13,99,33,T,12,1,50,1998,33,0,4
1,246945597,1,0,0,1,L,0,12,99,32,T,11,1,80,11900,30,0,4
1,944373282,1,0,0,1,a,0,6,99,35,H,#,1,80,3000,26,0,4
1,954753748,2,0,0,1,L,0,**,99,25,K,11,1,50,4100,20,0,2
10,949140648,2,0,0,1,L,0,13,99,48,T,#,1,110,1,43,0,4
8,254935405,2,1,0,1,a,0,26,99,24,K,#,1,50,960,24,0,4
17,947069403,2,0,1,1,L,7,27,3,23,K,#,1,3,240,16,0,2
1,318749479,1,0,0,1,a,0,12,99,43,T,11,1,80,3450,33,0,4
1,985981503,1,0,1,1,L,3,**,10,22,D,12,1,0,100,20,0,2
17,955448416,2,0,0,1,a,0,22,99,23,C,#,1,100,324,16,0,4
1,603195660,2,1,0,1,L,0,27,99,62,K,#,1,50,226,44,0,4
1,325181277,2,0,0,1,L,0,13,99,33,T,#,1,100,1000,17,0,4
99,515852335,#,0,0,1,L,0,22,99,0,T,#,2,100,324,999,0,2
17,516435020,2,1,0,1,L,0,23,99,25,C,#,1,50,500,18,0,2
1,258521343,1,0,0,1,a,0,**,99,24,T,12,1,30,480,24,0,4
12,966402693,2,0,0,1,L,0,26,99,55,K,11,1,80,240,51,0,4
12,982426495,2,0,0,1,L,4,27,4,51,K,12,1,100,4860,48,0,2
1,243022830,2,0,0,1,L,0,27,99,13,K,#,1,20,3000,37,0,4
21,991209773,2,0,0,1,L,0,8,99,23,T,16,1,100,864,21,500,2
1,613333059,1,1,0,1,L,0,16,99,7,K,#,1,2,1500,30,0,2
1,991032806,1,1,0,1,L,0,**,99,60,N,12,1,50,432,59,0,4
1,256231037,2,0,0,1,a,0,1,99,46,D,#,1,30,1,46,0,4
1,971626599,2,0,0,1,a,0,**,99,48,C,11,1,100,324,43,0,4
1,313762954,2,0,0,1,L,0,9,99,56,T,#,1,150,2880,38,0,4
1,995043763,1,0,0,1,L,0,12,99,45,T,11,1,50,6169,44,0,2
1,973651349,2,1,0,1,L,0,**,99,56,D,12,1,90,1058,53,0,4
1,996798100,2,0,0,1,L,0,14,99,19,T,12,1,100,324,49,0,4
1,943748224,1,0,1,1,a,7,14,3,28,T,11,1,3,1570,19,0,2
1,958098579,1,1,0,1,L,0,14,99,39,T,11,1,100,400,32,0,4
1,990731628,2,1,0,1,L,0,11,99,25,T,12,1,50,370,24,0,2
1,952185601,1,1,0,1,a,0,6,99,43,H,11,1,60,10012,37,0,2
6,990137076,2,0,0,1,L,0,27,99,21,T,12,1,100,324,20,0,2
1,249622465,2,0,0,1,L,0,13,99,23,T,12,1,40,1620,23,0,4
1,942590526,2,1,0,1,L,0,13,99,37,T,#,1,90,1007,30,0,4
1,309321334,2,0,0,1,L,0,13,99,24,T,#,1,100,380,46,0,4
1,982381946,2,0,0,1,L,0,16,99,18,R,#,1,100,540,51,0,2
1,245793247,2,0,0,1,L,0,**,99,51,K,#,1,100,2128,51,500,4
1,247982260,2,1,0,1,L,0,1,99,67,D,#,1,50,779,67,500,2
1,965933590,2,1,0,1,L,0,**,99,39,S,12,1,70,7057,32,0,2
1,946034233,1,0,0,1,L,0,**,99,29,Q,12,1,100,324,20,0,4
1,253428540,2,1,0,1,a,0,1,99,55,D,11,1,80,700,53,0,4
8,508258565,2,0,0,1,L,0,23,99,26,C,#,1,80,1090,15,0,4
1,941616950,2,0,0,1,L,0,**,99,28,T,11,1,100,100,21,0,2
1,248676057,1,1,0,1,L,0,6,99,38,H,#,1,80,1007,36,500,4
1,972144529,2,0,0,1,L,2,18,3,35,R,#,1,10,4350,31,500,2
1,246829773,1,0,0,#,#,0,**,99,58,T,11,1,50,910,57,500,4
1,957851633,2,0,0,1,L,0,12,99,40,T,#,1,70,2160,34,0,2
1,249738181,2,0,0,1,L,0,28,99,69,K,12,1,50,120,68,0,4
1,506724560,1,0,0,1,L,0,**,99,31,C,#,1,130,130,16,0,4
1,986900223,2,0,0,1,L,0,41,99,54,Q,12,1,90,600,53,0,4
1,963444024,1,0,0,1,L,0,**,99,27,T,11,1,100,324,20,0,2
1,605617154,1,0,0,1,L,0,**,99,65,K,#,1,50,6180,15,0,2
1,941447236,2,1,0,1,L,0,27,99,4,K,#,1,2,1100,27,0,4
17,966029120,2,0,0,1,L,0,14,99,27,T,11,1,100,324,21,0,4
1,972087962,2,0,0,1,L,0,23,99,40,T,11,1,100,324,34,0,4
1,254279464,2,0,0,1,L,0,**,99,44,K,#,1,30,1,44,500,4
1,942382906,1,1,0,1,L,0,13,99,37,H,11,1,110,226,31,0,2
1,988325898,1,0,0,1,L,0,**,99,49,T,#,1,100,324,48,0,4
1,800414623,1,0,0,1,a,0,**,99,54,N,#,1,100,324,32,0,4
1,241093004,2,0,0,1,L,0,28,99,28,K,#,1,90,240,27,500,4
8,994610959,1,0,0,#,#,0,11,99,52,T,#,1,3,780,51,500,1
1,988311810,2,0,0,1,L,0,14,99,61,T,12,1,100,324,60,0,4
1,251415354,1,1,0,0,#,0,4,99,56,T,#,1,60,540,56,500,4
20,805037107,2,1,0,1,a,0,33,99,22,T,12,1,90,10587,47,0,4
1,993750589,1,1,0,1,L,0,12,99,48,T,11,1,80,7608,47,0,4
1,992569045,2,0,1,1,L,4,1,4,22,D,#,1,100,324,20,500,2
8,254825205,2,0,0,1,L,0,13,99,75,T,16,1,30,600,75,0,2
1,996954348,1,0,0,1,L,0,46,99,30,Q,11,1,80,1000,30,0,4
1,989126626,1,0,1,1,L,3,1,10,20,D,11,1,3,2140,81,0,2
1,958953833,1,0,0,1,L,0,28,99,58,K,#,1,100,324,53,0,2
1,514939736,1,0,0,1,L,0,23,99,58,C,#,1,100,324,46,0,4
99,600839594,2,0,1,1,L,7,27,6,58,K,#,1,3,4536,38,0,3
1,986751984,1,0,0,1,L,0,**,99,30,T,11,1,60,12000,29,0,2
1,324934851,2,0,0,1,L,0,**,99,64,T,#,1,50,240,48,0,2
1,245844457,2,1,0,1,L,0,24,99,38,C,12,1,80,324,37,0,4
1,990566077,2,1,0,1,L,0,13,99,23,T,12,1,90,540,22,0,4
1,245981311,#,0,0,1,L,0,13,99,0,T,#,2,70,1814,999,0,4
1,246479165,2,1,0,1,L,0,14,99,21,T,#,1,50,598,21,500,2
8,249002088,1,0,0,1,a,6,11,4,18,T,#,1,0,960,16,0,2
12,985632988,1,0,0,1,L,0,28,99,67,K,12,1,50,960,65,500,2
1,308698940,1,0,0,1,a,3,40,10,51,T,#,1,0,864,40,0,2
1,243682852,1,0,0,1,L,0,**,99,76,H,#,1,100,432,76,0,2
1,256237954,2,0,0,#,#,0,29,99,30,K,#,1,3,1,28,0,1
1,953930475,1,1,0,1,L,0,**,99,63,K,#,1,50,500,58,0,4
10,325240245,2,0,0,1,L,0,27,99,43,T,#,1,100,302,29,0,4
1,504895779,1,1,0,1,L,0,22,99,52,C,#,1,100,2997,32,0,4
1,240935263,2,0,0,1,L,0,**,99,45,T,12,1,50,240,45,500,2
1,953330403,2,1,0,1,L,0,28,99,27,K,12,1,80,999,22,0,4
1,340167894,2,0,0,1,L,0,13,99,29,T,#,1,100,324,21,0,4
1,503906673,1,0,0,1,L,0,21,99,38,C,#,1,120,324,20,0,4
1,948861118,2,1,0,1,L,0,28,99,4,K,11,1,2,1000,27,0,4
8,946533619,1,0,0,1,L,0,22,99,28,T,12,1,100,540,22,0,3
1,948926218,1,1,0,1,L,0,29,99,59,K,11,1,50,756,54,0,4
17,945768017,1,1,0,1,L,0,43,99,23,Q,11,1,90,130,17,0,2
1,250690959,1,0,0,1,L,0,29,99,27,K,12,1,80,3065,26,0,4
1,607174972,2,0,0,1,L,6,27,5,37,K,#,1,3,130,30,0,2
1,325261606,1,1,0,1,L,0,14,99,24,T,#,1,110,1628,11,0,4
1,985844640,2,0,0,1,L,0,1,99,35,D,11,1,100,324,34,0,2
1,257269539,2,0,0,1,L,0,23,99,48,C,#,1,5,400,48,500,2
1,993787833,2,1,0,1,L,0,27,99,34,T,12,1,50,1368,33,0,2
8,991544329,2,1,0,1,L,0,13,99,30,T,12,1,60,1800,28,0,4
1,249260919,1,0,0,1,a,0,27,99,52,K,#,1,80,240,52,0,4
1,615558888,2,1,1,1,L,8,27,3,14,K,#,1,0,529,24,0,3
99,905509381,2,0,0,1,a,0,40,99,47,Q,#,1,100,108,32,0,4
1,980767820,2,0,1,1,L,3,47,10,24,Q,16,1,100,1080,21,500,2
1,978011728,1,0,0,1,L,0,11,99,33,T,11,1,90,1099,30,0,4
28,959924030,1,1,1,1,a,5,13,3,25,T,#,1,10,1740,18,0,4
1,604157377,1,0,0,1,L,0,13,99,33,K,#,1,120,32400,16,0,4
1,241964706,1,1,0,1,L,0,13,99,17,T,12,1,20,3278,45,0,4
1,970885441,2,1,0,1,L,0,22,99,60,C,#,1,50,594,57,0,2
1,966760812,1,0,1,1,L,7,**,5,28,K,11,1,10,8800,24,0,2
1,992650759,1,0,0,1,L,0,14,99,50,T,12,1,80,480,49,500,4
6,308597580,1,0,0,1,L,0,13,99,46,T,#,1,100,100,37,0,4
1,317081979,2,0,0,1,L,0,13,99,39,T,#,1,110,480,27,0,4
17,944540818,2,1,0,1,L,0,11,99,30,T,12,1,50,20082,21,0,2
1,246789687,1,1,0,#,#,0,**,99,27,K,#,1,40,1080,27,500,4
1,992241666,1,1,0,1,L,0,14,99,20,T,12,1,80,972,49,0,4
8,985908560,2,0,0,1,L,0,12,99,20,T,12,1,80,1440,18,0,4
17,946970212,2,0,0,1,L,0,13,99,30,T,#,1,40,324,24,0,3
1,309116176,1,0,0,1,a,6,13,3,23,T,#,1,100,920,38,0,2
1,971098199,1,1,0,1,a,0,**,99,67,Q,11,1,50,6360,61,0,2
8,204648479,1,0,0,1,L,0,3,99,65,H,#,1,50,6720,15,0,2
1,305917595,1,0,0,1,L,0,11,99,42,T,#,1,60,2400,29,0,3
1,246004277,1,0,1,1,L,9,27,3,16,K,12,1,0,2370,30,0,3
1,965278114,2,0,0,1,a,0,1,99,45,D,12,1,100,120,39,0,4
1,313364444,2,0,0,1,L,0,13,99,41,T,#,1,110,424,22,0,4
1,962163070,2,0,1,1,a,3,**,10,22,T,#,1,100,324,37,0,3
99,615345291,1,0,1,1,a,5,27,8,44,K,#,1,100,5266,32,0,2
1,958840361,2,0,0,1,L,0,11,99,999,T,11,2,100,324,999,0,2
1,403259486,2,0,0,1,L,0,37,99,54,S,#,1,100,324,37,0,2
1,607579723,1,2,0,1,L,0,27,99,25,K,#,1,80,980,18,0,4
1,944034660,2,0,1,1,L,3,40,3,18,T,12,1,10,130,45,0,2
1,979902824,2,0,0,1,L,0,**,99,49,C,12,1,100,108,46,0,4
99,900567564,1,0,0,1,L,0,40,99,64,Q,#,1,50,1600,44,0,2
1,259158072,2,0,0,1,a,0,**,99,28,Q,11,1,30,500,28,0,4
21,258622075,2,0,0,1,L,0,**,99,34,K,16,1,30,240,34,500,2
6,313117179,1,1,0,1,a,0,19,99,44,T,#,1,100,1080,23,0,4
1,249814424,1,0,0,#,#,0,**,99,40,K,#,1,40,2616,40,500,4
1,203607222,2,1,0,1,L,0,4,99,62,H,#,1,50,260,47,0,2
1,615041591,2,1,0,1,L,0,28,99,47,K,11,1,100,1203,37,0,4
1,982263920,2,0,0,1,a,0,23,99,19,C,#,1,100,324,49,0,4
99,901807082,2,1,0,1,L,0,40,99,45,Q,#,1,70,443,26,0,2
1,605923122,1,0,0,1,L,0,27,99,54,K,#,1,100,324,41,0,2
1,940235154,1,0,0,1,L,0,**,99,37,K,#,1,100,756,31,0,2
1,247583615,1,0,0,1,L,0,**,99,62,T,#,1,50,840,60,500,2
1,246941981,2,0,0,1,L,0,**,99,20,Q,#,1,3,2880,20,0,1
1,242209338,1,1,0,1,L,0,18,99,30,K,#,1,50,8337,30,500,2
1,986141744,2,1,0,1,L,0,**,99,51,K,12,1,70,7200,50,0,3
1,253119068,1,1,0,1,L,0,**,99,77,T,12,1,50,91,77,0,4
1,605514718,2,2,0,1,L,0,27,99,28,K,#,1,80,2140,37,0,4
1,248571522,2,0,0,1,L,0,28,99,54,K,12,1,50,31710,53,0,4
1,996627005,1,0,0,1,L,0,1,99,21,D,12,1,80,6356,21,0,3
1,960857833,1,0,0,1,L,0,13,99,35,T,11,1,110,3087,31,0,4
2,103205654,1,1,0,1,L,0,1,99,47,D,#,1,50,980,29,0,2
1,989856230,2,1,1,1,L,1,22,3,32,C,#,1,0,1910,29,0,2
1,975640938,2,0,0,1,L,0,41,99,50,Q,#,1,50,2000,47,0,2
1,252242967,2,1,0,#,9,0,33,99,27,N,#,1,60,2200,27,500,4
1,948337640,1,0,0,1,L,1,14,8,36,K,11,1,40,20380,29,0,2
1,246828221,2,0,0,1,L,0,27,99,32,K,#,1,90,1750,32,500,4
1,943937126,1,1,0,1,a,5,22,5,29,T,#,1,0,2678,21,0,2
1,251165583,2,1,0,1,a,0,22,99,15,C,#,1,20,2095,38,0,2
1,313136311,2,0,0,1,a,0,14,99,40,T,#,1,100,324,19,0,2
6,248684478,2,0,1,0,#,7,14,5,10,Q,#,1,2,1460,36,500,3
1,954322269,1,1,0,1,L,0,**,99,34,K,#,1,60,324,29,0,3
1,961245368,1,0,0,1,L,0,23,99,38,C,11,1,60,100,34,0,2
1,995682050,2,1,0,1,L,0,20,99,43,T,12,1,90,999,42,500,4
1,960928281,1,0,0,1,L,0,**,99,41,T,11,1,100,324,37,0,4
1,966931018,2,0,0,1,L,0,1,99,42,D,11,1,100,864,36,0,3
99,955029282,2,0,0,1,a,0,34,99,20,N,#,1,20,400,47,0,2
1,965006086,1,0,0,1,L,0,14,99,31,T,11,1,130,130,27,0,4
1,978479034,2,1,0,1,L,0,40,99,43,Q,12,1,50,6455,40,0,2
27,256223221,1,1,1,0,9,0,11,99,24,T,#,1,5,540,24,500,4
1,961010464,2,2,1,1,L,8,32,3,32,N,11,1,0,1481,27,0,2
1,245773176,2,0,0,1,L,0,**,99,27,T,12,1,50,480,26,500,2
1,949223434,1,0,0,1,a,7,13,3,30,T,12,1,0,980,22,0,2
1,959191863,2,0,0,1,L,0,**,99,40,H,#,1,50,8970,35,0,2
1,257352686,2,1,0,1,L,0,**,99,66,K,#,1,30,540,66,500,4
1,603408426,2,1,0,1,L,0,27,99,62,K,#,1,70,30678,43,0,2
17,955258180,2,1,0,1,a,1,4,6,27,H,11,1,40,15230,19,0,2
1,989232397,1,0,1,1,L,3,47,3,25,Q,12,1,0,980,23,0,2
1,258916309,1,0,0,1,a,0,33,99,24,N,11,1,30,29620,24,0,2
1,963710460,2,1,0,1,L,0,40,99,24,Q,#,1,50,20513,21,0,2
1,316018648,2,1,0,1,L,0,14,99,42,T,#,1,100,370,28,0,4
1,253687464,1,1,0,1,L,0,12,99,22,T,12,1,80,2149,21,0,4
99,314312494,2,0,0,1,L,0,13,99,52,T,#,1,110,47,34,0,4
8,254461499,2,0,0,1,L,0,13,99,58,T,#,1,5,226,57,500,4
1,988762112,1,1,0,1,L,1,22,3,37,C,11,1,0,3607,34,0,2
20,703738024,2,1,0,1,L,0,17,99,55,R,12,1,90,2780,48,0,4
1,993609349,1,0,0,1,L,0,28,99,56,K,#,1,60,1320,53,500,2
17,951004830,1,1,1,1,L,4,14,9,24,T,#,1,3,1000,18,0,2
1,515436328,#,0,0,1,L,0,23,99,0,C,#,1,20,240,25,0,2
1,254037802,1,1,0,1,L,0,13,99,23,T,#,1,70,4350,56,0,4
1,258250306,1,0,0,1,L,0,**,99,59,K,#,1,5,3063,59,500,4
28,248742838,2,1,1,1,L,1,22,3,23,C,#,1,0,1000,23,500,2
1,246944808,2,1,0,1,R,0,33,99,27,N,#,1,50,700,25,0,2
1,242937181,1,1,0,1,L,0,**,99,25,N,12,1,50,9956,25,0,2
1,966748778,1,1,0,1,L,0,13,99,29,T,12,1,80,12180,24,0,2
8,606071473,2,1,0,1,a,0,27,99,60,K,#,1,200,2000,46,0,4
1,991468328,2,1,0,1,L,0,14,99,27,T,12,1,110,1922,25,0,4
17,947017376,1,0,0,1,L,0,3,99,27,T,12,1,60,218,20,0,3
8,314295607,1,0,0,1,L,0,13,99,35,T,#,1,100,324,43,0,4
27,244499758,1,1,0,#,9,0,13,99,23,T,#,1,5,1300,22,500,3
1,325277319,1,0,0,1,L,0,13,99,71,T,#,1,50,400,58,0,4
1,983666838,2,1,0,1,L,0,12,99,39,T,11,1,50,4500,38,0,2
1,403598731,2,0,0,1,L,0,38,99,61,T,11,1,100,216,51,0,4
1,240084344,1,0,0,1,L,0,40,99,23,Q,#,1,40,500,23,0,2
1,244838748,1,1,0,#,#,1,**,8,61,N,#,1,50,540,61,500,1
1,304125230,2,0,0,1,L,0,9,99,49,T,#,1,100,3000,31,0,2
1,603201674,1,0,0,0,L,0,27,99,39,K,#,1,70,324,19,0,2
1,976924851,2,1,0,1,L,0,13,99,30,Q,11,1,90,500,26,0,4
1,600359504,1,0,0,1,L,0,24,99,74,K,#,1,50,360,53,0,4
1,968977418,2,0,0,1,L,0,**,99,53,Q,11,1,100,864,49,0,4
1,203483574,2,0,0,1,L,0,15,99,44,H,#,1,100,324,29,0,2
1,248942756,1,1,0,1,L,0,**,99,52,T,#,1,70,486,50,0,4
1,988723981,2,0,0,1,L,0,40,99,29,Q,11,1,90,240,34,0,4
1,323589415,2,1,0,1,L,0,9,99,47,T,#,1,70,1436,31,0,2
1,958984613,2,2,0,1,L,0,4,99,21,H,11,1,90,2678,39,0,4
1,314489268,1,1,0,1,L,0,14,99,42,T,#,1,70,940,25,0,2
1,505072212,1,1,0,1,a,0,**,99,35,C,#,1,110,6785,15,0,4
1,981474806,2,1,0,1,L,0,5,99,27,H,#,1,100,3600,25,0,4
1,251639612,2,1,0,1,L,0,24,99,13,C,#,1,20,2678,34,0,4
1,328081842,1,0,0,1,L,2,13,8,33,T,#,1,30,10000,24,0,2
1,201306841,2,1,0,1,a,0,7,99,54,H,#,1,100,451,34,0,4
1,251803494,1,1,0,1,L,0,34,99,37,N,11,1,90,9670,37,500,4
1,243897097,2,1,0,1,L,0,40,99,38,Q,#,1,80,2851,38,500,4
1,986352869,2,0,0,1,L,0,**,99,40,K,11,1,110,360,39,500,4
17,957695994,2,0,0,1,a,0,28,99,23,K,11,1,110,130,15,0,3
1,301064336,1,1,1,1,L,9,13,3,52,T,#,1,3,600,31,0,2
1,959100901,2,0,1,1,a,3,**,10,28,K,#,1,0,960,21,0,3
1,257009389,1,0,1,#,9,1,7,3,28,H,12,1,0,250,28,0,3
1,516416796,2,1,0,1,L,0,**,99,23,C,#,1,50,14076,15,0,2
1,992577812,2,0,0,1,L,0,**,99,28,T,#,1,80,300,27,500,4
1,963797943,2,0,0,1,L,0,15,99,38,T,12,1,100,518,34,0,2
1,952121304,1,1,0,1,L,0,40,99,999,Q,11,2,60,1080,999,0,2
1,906679243,2,0,0,1,L,0,40,99,22,Q,#,1,60,2200,12,0,2
1,248505257,#,0,0,1,L,0,23,99,0,T,#,2,20,1440,999,0,90
1,244567582,1,1,0,#,#,0,**,99,39,T,#,1,5,1598,39,500,4
1,240526144,1,0,1,1,L,4,10,3,43,T,12,1,10,600,43,0,4
1,957715323,1,0,0,1,a,0,**,99,59,C,11,1,100,8580,54,0,4
1,252697455,1,0,0,#,9,0,8,99,42,C,#,1,40,38160,42,500,4
1,977500788,1,1,0,1,L,0,38,99,28,S,12,1,90,1080,25,0,4
1,988552651,2,1,0,1,a,0,14,99,38,T,11,1,90,594,34,0,4
8,241953948,1,0,0,1,L,4,9,9,33,T,#,1,3,5410,33,0,3
1,308989693,1,0,0,1,L,0,14,99,56,T,#,1,100,324,47,0,4
1,245031218,2,0,0,1,L,0,34,99,34,N,11,1,90,120,33,0,4
8,991365202,1,0,1,1,L,5,4,3,52,H,#,1,100,1512,51,500,3
99,606641794,2,0,0,1,L,0,29,99,24,K,#,1,100,4200,40,0,2
1,324691859,1,0,0,1,L,0,14,99,45,T,#,1,100,94220,28,0,2
99,603781985,2,1,0,1,a,0,28,99,37,K,#,1,140,3158,16,0,4
1,950842396,2,1,0,1,L,1,25,4,32,T,11,1,20,505,26,0,2
1,253405668,1,0,0,1,L,0,**,99,59,D,#,1,60,1080,59,500,4
1,971747132,2,0,0,1,L,0,14,99,15,T,11,1,20,1223,34,0,2
1,315836829,1,0,0,1,a,0,8,99,54,T,#,1,60,4980,38,0,2
1,252745342,1,0,0,#,9,0,27,99,14,K,#,1,20,594,34,500,4
17,327044060,2,1,0,1,L,0,14,99,25,T,#,1,90,390,16,0,4
1,953610009,2,0,0,1,a,0,19,99,22,Q,#,1,100,864,15,0,4
1,403610499,2,1,0,1,L,0,37,99,46,S,11,1,110,5181,36,0,4
1,258903500,1,1,0,1,a,0,**,99,70,K,#,1,30,972,70,0,4
1,240448568,2,0,0,1,L,0,4,99,55,H,16,1,100,324,55,500,2
1,508759078,2,0,0,1,L,0,22,99,21,C,#,1,100,648,12,0,2
17,940026164,2,0,0,1,a,0,13,99,31,T,#,1,50,1110,21,0,4
1,947656813,2,0,1,1,L,3,**,4,48,Q,#,1,10,2050,42,0,2
1,251235739,2,0,0,1,L,0,4,99,15,H,#,1,100,1,43,0,4
1,969652355,2,0,0,1,a,0,14,99,28,T,12,1,100,960,22,0,4
1,324252260,1,1,0,1,L,0,8,99,43,T,#,1,130,594,29,0,4
1,506536451,1,0,1,1,L,7,22,3,34,C,#,1,10,1080,19,0,2
1,996639072,1,0,0,1,L,0,13,99,39,T,11,1,90,120,39,500,4
1,941710665,2,0,0,1,L,0,22,99,33,C,11,1,110,1620,25,0,4
20,340109463,2,1,0,1,L,0,13,99,23,T,#,1,90,2289,15,0,4
1,960375382,2,0,0,1,L,0,15,99,26,T,11,1,100,2356,22,0,4
6,300815272,2,0,0,1,L,0,13,99,40,T,#,1,100,324,19,0,2
1,241760464,1,0,1,1,L,6,**,3,29,Q,#,1,5,2350,29,500,2
1,940636814,1,1,0,1,L,0,40,99,42,H,12,1,100,1430,36,0,4
27,984711322,2,1,0,1,L,0,**,99,39,T,11,1,50,194,38,0,2
1,103382358,2,0,0,1,L,0,1,99,31,D,#,1,100,2420,15,0,3
1,247754168,1,0,1,#,#,0,23,99,31,C,12,1,3,40000,31,500,4
1,242738295,2,0,1,1,L,0,**,99,5,K,11,1,2,1120,34,0,3
1,989315987,2,1,0,1,L,0,**,99,44,K,12,1,110,432,42,500,4
1,247734068,2,0,0,1,L,0,14,99,49,T,#,1,100,324,49,500,4
1,986109155,2,0,0,1,a,0,**,99,36,Q,12,1,100,324,31,0,3
1,241912847,2,0,0,1,L,1,13,4,20,T,11,1,0,980,20,0,2
1,941043539,1,0,0,1,L,1,13,12,50,T,#,1,100,324,43,0,2
1,990946258,1,0,0,1,L,0,1,99,41,D,12,1,100,324,39,0,4
1,242178562,1,0,0,1,L,0,13,99,34,Q,#,1,80,500,33,500,4
1,969191800,2,0,0,1,L,0,10,99,33,T,12,1,100,302,30,0,4
1,965973491,1,0,0,1,L,0,**,99,50,Q,11,1,100,2520,45,0,4
1,991959668,2,0,0,1,L,0,**,99,58,Q,11,1,50,480,56,500,2
8,940318785,2,0,1,1,L,0,1,99,40,D,#,1,50,980,31,0,2
1,254235236,2,0,0,1,L,0,13,99,39,T,#,1,80,302,37,500,4
1,253860722,1,1,0,1,L,0,12,99,39,T,12,1,30,2052,39,500,4
1,258181190,2,0,0,1,L,0,**,99,49,T,11,1,30,1680,49,500,4
1,969421480,2,0,0,1,L,0,**,99,52,T,11,1,60,2400,38,0,2
1,248389976,2,1,1,#,#,0,40,99,43,Q,#,1,50,2149,43,500,2
1,328468950,1,1,0,1,a,0,13,99,27,T,11,1,100,2149,17,0,4
1,994510908,#,0,0,1,L,0,8,99,0,T,11,2,100,324,999,0,4
1,258714853,1,0,0,1,L,0,33,99,40,N,11,1,30,540,40,500,4
6,325642243,1,0,0,1,L,0,13,99,39,T,#,1,50,610,26,0,2
1,252892739,1,0,0,#,#,0,**,99,53,T,11,1,50,1,53,500,4
